name,N,board_1,solution,score,tier,is_solved
puzzle_14,14,AAAABBBCCCDDDDAAAABBBBCCCDDDAABBBBBBCCCCEDAFFBBBBCCECCEDAFBBFBBGGEEEEDFFFFFFGGHHHHHDFFFFGGGHHHHHHHFFIGGJJJHHHHHHFFIIJJJJJJHHKHFLIIIJJJJJMMKKLLLLIJJJJMMKKKLLLLNJNNMMKKKKLNNNNJNNNMKKKKLNNNNNNNNNKKKK,.......x..x.x..x.x.x................x.x.x.x..x.x...............x.x.x...x..x........x......x.x.x.....x.x.......x.x.....x.x.......x.x......x........x..x...x.x.x.......x.........x.x...xx.x..x........,278,Beginner,True
puzzle_199,14,AAAAABBBBCDDDDAAABBBBBCCCCDDABABBBCCCCCCDDEBBBCCCCFCCGGDEBBBCCCHFGGGGDEBBBEHHHFFFGGDEEEEEHHHHFFDDDEIIIIIHHFFFFDDIIIIIIHFFJJJDKIIIILIHFHJJJKKMIILLLHHHJKJKKMMILNNNNJJKKKKMMMLNNNNJJJJJKMMLLLLNNNJJKKK,.x..x.....x.........x.x...x...x.x.....x.........x.x...x.x.x.......x........x.x....x..x.x.....x...........x...x.x.x.x.x.................x.x.xx..x.x...............x.x.x..x.x..........x....x.x.x.....,531,Medium,True
puzzle_389,14,ABCCCCCDDDDDDDABCCECCDFFDDDFABBBECCFFFFFFFABBBEEFFFGGGFHABAAEEFFGGIIIHAAAAAEJFFGIIIHKAKAAEJJJGIIIHKKKKEEJJGGIIHHKKKLEMJJGGHHHHKKLLEMMJGGGGHHKLLLMMJJJGNHHHKLLLMMJJJJNHNHLLLLLMNJJNNHNHLLLLLNNNNNNNNH,....x.x.x......x........x.x....x..x.x......x........x.x....x.x.x.......x........x.x....x.x..x.....x..........x.x..x.x....x..........x....x.xx.x.x................x.x...xx.x..x...............x.x.x..,406,Hard,True
puzzle_1302,14,AAAABBBBBCCCCCADDDBEEBEECCCCAADDBEEBECCCCCADDDBEEEECCCCCAFFDDEGGHCCCCCFFFFFEGGHHICCJFFFFFGGHHIIJJJKKKFGGGHHHIJJJKGGFGGGHHIIJJJKGGGGGGHHILLJJKGKGGMMMHLLLJJKKKMGMMMLLLLLLKKMMMMMMNNNLLLKKKMMNNNNNNNLL,x....x.x........x......x..x.x...x.x.........x.....x.x...x...x.......x...x.....x.x.......x.x.....x..x......x.x......x.x.......x.......x.x.x.....x.x.......x.x.....x...x.....x.....x...x.x....x....x..,471,Hard,True
puzzle_993,14,AAAAAAAAAABCCCDDAAAEEEBBBCCCDDAAAAEEEBCCFCDDDDEEEEBBBCFFDGGGEEBBBFFCFFGGGEEEHHHHFFFFGGGGIIHHHFFHFFGGGGJIIHHHHHHKGGGGJJIHHHHKKKGGGGGJIIHHKKKKLLLGJJIMMHKKKKLLJJJJMMHHNKKKLLLLJMMHHHNNNKLLLJJMMNNNNNKK,.x.....x....x....x.x...x.....x.....x.....x...x.....x.x..x....x.x........x........x.xx...x....x..........x....x.x..x.x...x...........x...x.x.x.x.....x.........x.x...x....x......x...x....x.x....x...,478,Hard,True
puzzle_529,14,AAAABBBBBBBBCCAAAABBBBCCCCCCAAADEEEBBCCFCCAGADDDEECCCFFFAGGGGDEEEECFFFAGGDDDDDEEEEEFGGGHHDDDDIIJFFGGHHHDIIIIJJFFKKHHDDKIIJJJJJKKHKKKKILLJJMMKKKKKKKNNLMMMMKKKKKNNNNLLMMMKKKNNNLNLLLMLMKKKNNNLLLLLLLL,.....x...x..x..x.x...x...........x...x.x...x.x...x...........x....x.x.x.x.....x.........x.....x.x.x.x...x...........x....x...x..x....x...x..x...x........x......x.x..x...x.x.........x......x.x.x...,499,Hard,True
puzzle_885,14,AAABBBBBBCCCCCAAADDDBBBBBCECFAADDBBBBCCCECFFADBBBGBCCCEEFFADBBGGCCGCEHFAADDIIGGGGCEHFAAIIIIIJJGKEHFLIIIIIIJJKKEHLLIMIIIJJJKKEHLMMMINIJJJKKEHLLMMMNNNJJKHHHLLMMMMNNJNNNHHLLMMMNNNNNNHHHLLMMMNNNNNNNNH,..x........x.x.....x.x.x....x..x........x......x.x..x...x.x.........x.....x..x.x....x.x........x......x.x.x......x........x.x....x..x.x......x........x..x....x.x.x......x.........x.x...x.x...x....,507,Hard,True
puzzle_1317,14,AAAAABBBBBBBCCADDDBBBEFFFFFCADBBBBBEEFFFCCADDDBBBEEFGCCCADBBBBEEEGGGGCADDDBBHHEGEGGGAADHHHHHEEEGIIAJDHHHHIIIGGIIAJDHHHKIIIIIIIAJJKKHKKIILILIAJKKKKKKKLLILLAJJKKMKKKNLLLLJJJMMMKKKNNLLLJJMMMMNNNNNLLL,x....x.......x..x......x.x......x..x.....x..x......x.x..x...x.x...............x..x.xx.x.x...............x.x.x....x.x........x.......x.x.x....x.x........x......x.x.x.....x.x........x......x.x..x...,551,Hard,True
puzzle_433,14,AABBBBCCCDDDDDAABBEECCCCDDDDAABEEECCCCFDDDAAAEEEEFFFFGDDAAEEFFFFFFGGGDAAAEEFFFFGGGHDIAEEIFFFGGGGHDIAAEIFJKKKHGHDIIIIIJJJKHHHHDILLILLLJKKKHHDIILLLLLJJMMMMDINLNNLLJJMMMDDINNNJJLLJMMMMMNNNJJJJJJJJMMM,...x.x.x......x........x..x...x..x.x...............x.x.x.x.x...x...............x.x.x.x.x.x................x.x.x..x..x.x...............x.x.x.x.x...x...........x...x.x.....x...x......xx...x......x..,643,Hard,True
puzzle_381,14,AAAAAAABBBBBBBAACCCABBBDDDDDAAAACCCEBBDDDDACCCCFFEBBBBBBGGCCFFFEEEEBBBGGGGGGFFEEEEBHIIIGGIFIIIIHHHJIIGGIIIIKKKHHJJIIGIIIIIIKKHJJJIIIIIIIKKKHLLJMMMMNNNKKKHLLLLMMMNNKKKKHLLLLMLMMNNKNNHLLLLLLLLNNNNNH,.x...x.x.........x.....x.x.......x.x.....xx.x.......x.......x.x.x......x........x.x....x..x.x.....x.........x.x...x.x...x.....x..........x.x..x...x..x........x......x.x.x.....x.x.......x.x......x.,732,Hard,True
