name,N,board_1,solution,score,tier,is_solved
puzzle_544719,8,***A**A****AA***A****A****A**A*******AA********A*A**********AAA*,......x....x....x.........x..........x.........x.x..........x...,19,Beginner,True
puzzle_544720,8,*A**A*AAAA*A**AAAA*********A******A**A****A****A****A*A********A,.x............x.x..........x.........x....x.........x..........x,19,Beginner,True
puzzle_544721,8,*******AA*A*********A****A****A***AA***AAA***A**A****A*******AA*,.......x..x.........x....x.........x.........x..x.............x.,19,Beginner,True
puzzle_544722,8,***AA**********AA**A*********AA**A***A*A*****A****AA**A***A*AA**,...x...........xx.............x..x...........x....x.........x...,19,Beginner,True
puzzle_544723,8,AAAA*A*AA*AA****A*AAAA**A******AAAAAAAA***AAA***AAA*AAAA*****A**,.......x..x.........x...x.............x....x.....x...........x..,19,Beginner,True
puzzle_544724,8,******A*A*A***A*AAA*A**AA*AAAAA***A***A**A***AAAAA*AA*AAAAA*A*A*,......x.x..............x....x.....x..........x.....x.....x......,19,Beginner,True
puzzle_544725,8,*AA*AAAA****A********AA*A*AAAAA**A***AA**A*A*AA***AAA****A*AAAAA,..x.........x.........x.x............x...x.........x...........x,19,Beginner,True
puzzle_544726,8,*AA*A**A**A**A*AA**AA***AAA*A*A****AA*****AAAAAA*******A*AA***AA,....x.....x.....x.............x....x.........x.........x.x......,19,Beginner,True
puzzle_566956,8,**A**A********A****A****AA*******A*****A**AAA**AA***A**A*****A**,..x...........x....x.....x.............x....x...x............x..,20,Beginner,True
puzzle_566957,8,***AAA***A****AA*A*****AA*A******A***AAAAA**AA******AA*A****AAAA,...x.....x.............x..x..........x..x...........x.........x.,20,Beginner,True
puzzle_566958,8,**AAA***AA****A*A*****A******A*AAAA***A***AA**AAA*AA**A*AAAA****,....x.........x.x............x....x............x...x.....x......,20,Beginner,True
puzzle_566959,8,*AA*A*AA*A**A**AA***AAAAA****AAAA**********A*****AAAAAA****A*A**,..x............x....x.........x.x..........x.....x...........x..,20,Beginner,True
puzzle_566960,8,***AA**A*AA***AA*A***A*AAA**A*****A***A*****A****A**********AAA*,...x...........x.....x..x.........x.........x....x............x.,20,Beginner,True
puzzle_566961,8,***AA***A**A*****A*A***A*AA**A**A***A***AA***AA***A***A*AA*A*A*A,...x....x..............x.x..........x.........x...x..........x..,20,Beginner,True
puzzle_566962,8,*A**A******AA*****A****A**A**A***AA*****A******A****A*A**AAA****,.x..........x..........x.....x....x.....x.............x....x....,20,Beginner,True
puzzle_566963,8,***A**A****AA***A****A****A**A*******AA*A****A*A*A*A********AAA*,......x....x....x.........x..........x.........x.x..........x...,20,Beginner,True
puzzle_566964,8,AA**AAAAAAAAAAAA*AAAA**AAA*AAAAAAA**AA*A*A******AAA*AA*AAA**AA*A,......x...x............x...x.........x...x..........x...x.......,20,Beginner,True
puzzle_566965,8,AA**A*AAAAA*AAAA*****AA*****AAA****AA*AAAAA*AAAAAAA***AAAAAAAAAA,x.........x...........x.....x..........x.....x...x.........x....,20,Beginner,True
puzzle_566966,8,AA**A*A*AA***AAAAA**AAA*AAA*AAAAA***A***A****A**AAAA*AA*AAAA*A**,.x.............x.....x....x.........x...x.............x....x....,20,Beginner,True
puzzle_566967,8,*AAAA*AA*AA*AAA*A********AAAAAAA******A*AAA*AAAA*AA***A*AAA**AA*,.......x..x.....x..........x..........x.....x....x...........x..,20,Beginner,True
