name,N,board_1,board_2,solution,score,tier,is_solved
puzzle_4949,10,ABBBCCCCDDAABBCCCDDDAABBBCCCDDAAEBEEFDDDGEEEEEFFFFGGEHEEFFFFGGGHEIJJJFGGGHIIIIJJGGHHHIIJJJGHHHIIJJJJ,AAABBBCDDDAAABBBCCDDAABBBCCDDDAAEBBFFFDDAAEEEFFFFFAAEEEGGFFFHIIIEJGGFFHIIIJJGGFFHIIIJJGGGFIIIIJJGGGG,...x..x....x......x.....x.x....x.......x....x..x....x......xx......x.....x.x....x.......x...x..x....,160,Medium,True
puzzle_36327,10,AABBBCCCCCAABBCCCCCCAADBBBECCCAADBDEECCCADDDDDEEFFAGGDDDHFFFGGGDIHHFFFGIGIIHHHFFIIIIHHHHJJIIIIHHHJJJ,AABBCCCCCCAABBCCCCCCAADBBEEEEEADDBBEEEEFGDDDDEEEEFGDGGDHFFFFGGGHHHHHFFGGGHHHHHFFIIIIHHJJJJIIIHHHJJJJ,...x.x.....x......x.....x.x...x.x...........x.x.....x.....x.x....x...........x.x.x.x.............x.x,161,Medium,True
puzzle_6684,10,AAAABCCCCDEEABBBCCCDEAAABBCCCDEEAAABBCCCEEEFABBGCGEEFFFFHGGGIIFJHHHGGGIIJJHHGGGGIJJJHHHGGGIIIJHHHGGG,ABBCCCDDEEABBBCCDDEEABBBBCDDDEAABBBCCDDEAAAAFCCDDDGHFFFIIJJDGHHHIIIJJJGGHHIIJJJJGGHHIIIJJJGHHHIIJJJJ,..x......xx....x...........x.x.x..x...........x.x...x.x...........x.x..x.x...........x.x..x..x......,161,Medium,True
puzzle_43355,10,AAABBCCCCCAAADBBBBCCAAADBBBBCCAAADDBBBEEAFAAAGEEEEFFFHGGEEEEFFFHGGIIIEJFFHGGGIIIJJJHHGIIIGJHHHHGGGGG,AAABBBBBBCAABBBDCCCCAABBBDDDCCAAABBEEDDCAAFFEEGGGGHIFFFEEJGGHIIFFEJJJGHIIFEEEJJJHIFFFEJJJJHHFFFEEJJJ,.x.......x...x.x...........x.x..x.x...........x.x..x.x...........x.x..x.x...........x...x.x.....x...,162,Medium,True
puzzle_13680,10,AAABBBCCCCAAAABCCCCCDDDAACCEEEDDDDAEEEEEFDDDAGEEEEFFHHHGGGGGFFFHHHGGGGFIIIIHHJJJFFIIIHJJJJFFFIIHJJJJ,AAAAAAAABBACCCABBBBBDDCCAABBBBDDDDAEFFFBDDDEEEFGGGHHDEEEGGGGHHHIEEJGGGHHIIIEJJJJHIIIIEEEJJHIIIEEEJJJ,...x.x.....x......x....x..x...x.......x...x...x.......x....x.x.....x......x....xx.x............x.x..,163,Medium,True
puzzle_63829,10,AAAABBBBCCDAAAABCCCCDDAABBEECCDDDDBBEEECDFFFFBEEEEDDFFFFGGGEDHHHFFGGGGIIIHHFGJGJIIIIIIGJJJIIIIIIJJJJ,AAAABCCCCCAAAABBCCCCDDDDBBCECEFDDDDBBEEEFFDBBBBEEEFFFGGGHEEEFFFFGGHHHIJJFFJHHHIIJJJJJJIIIIJJJJJJIIII,x...x.......x...x...x.......x...x..x...........x.x...x.x.....x......x....x..x....x.......x....x..x..,163,Medium,True
puzzle_7514,10,AAAAABBBCCAAAABBBBCCAADEEBFFFCADDEEEFFCCADDEEEEFFCADDDEEGGFHIIIJJEGGGHIIIJJJGGGHIIIIJJGGHHIIIIJJJGGG,AAAABBCCCCAAAADBBBECFAFADBEEECFFFDDDDECCGFFFDDDECCGGFDDDHECCGGDDDHHEIIGGDJJJHIIIGGGJJJHIIIGJJJJHHIII,.....x..x.x.x............x.x...x.x.............x.x..x.x...........x..x.x.x............x.x.x...x.....,163,Medium,True
puzzle_19627,10,AAAAABBBBBAAACBBBBDBACCCEEDDDBCCCEEEDDDDCCCEEEFFFDCCEEEFFFGDHHHEGGGGGIHHJJGGGGGIHHHJJJJGGIJJJJJJJGGG,AAABBBBBBBACAABBBBBBACCADBEEEEACAADEEEEEACDDDFEEEEGCCCDFFFFFGGGHHHIIJJGGGHHIIIJJGHHHHHHIJJGGGHHHIIJJ,..x.....x.x.....x.....x.x...........x.x..x.x...........x.x...x.......x...x.x....x........x....x..x..,164,Medium,True
puzzle_21385,10,ABBBBCCDDDABBBECDDDDAEEEECCCCDAAEEECCFFFAAEGCCCFFFHGGGCCFFIIHHGGJJJFIIHGGGGJJJIIHJJGJJJJIIHJJJJJJJII,AAAAAABBBBAAACAABBBBDDCCCCBBBBDDCCCEEFBFDDDDEEFFFFDDDEEEEFFGHHIIIEEFFGHHIIIJFFGGHHIIJJJFGGHHIIJJJJJG,..x.x...........x.x.x.x...........x.x....x.......x.....x.x...x.x...........x..x.x..x.............x.x,164,Medium,True
puzzle_53733,10,AAAAABBBCCAAAADBBBCCAAEDDBBBCCAAEDDBBBCCEEEDDFCCCCEEEDDFFFGGEHIIFFFGGGHHIIFFFFFGHHIIFFJFJGHIIIIJJJJJ,AAAAAAABBCAAADDDBBCCEEEEDDDBBCEEEDDDFBBCGEEHDDFBBIGGEHDFFFIIGGGHDDFFIIGGHHFFFJIIGGHJJFJJJIGGGJJJJJJJ,x..x............x.x...x.x............x.x.x..x...........x.x..x.x...........x...xx.x............x.x..,164,Medium,True
puzzle_55758,10,AABBBBBBBCAABDDBBCCCAADDDBBCECAADDDEEEECAAFDDGGEEEHHFFDIGEEGHHFFIIGGGGHHIIIIJGGGHHIIIIJJJJHHIIIIIIIJ,AABCCCCCDDAABBBCDDDDAAAEBCCCDDAAEEBCCFFFGAEEBBHFFFGEEEEEHFFFGGGEEHHHFFGGGGIJJHHHGGIIIIJHHJGGGIJJJJJJ,.x...x.......x...x.......x...xx......x....x.x...........x.x..x.x............x.x...x.x.....x........x,164,Medium,True
puzzle_52709,10,AAABBBCCDDAAABBCCDDDAAEBBBCDDDEEECCCCCDDEEEEEEFCDDGHHHIFFFJJGGHHIIFFJJGHHHIIFFJJGGHIIIIJJJHHHHHIIIIJ,AAABBBCCCCAAABBCCCDDABBBBCCDDDAABBBCCCDDAEBBEEFFFFAEEEEEGFFFHHIEGGGFFFHHIIGJGGFFHHIIJJGGFFHHIIIJFFFF,..x.x...........x.x.x..x.............x.x.x..x...........x.x.x.x............x.x...x.......x...x.x....,165,Medium,True
puzzle_49339,10,AAAAABCCDDAAAABBCCDDAABBBBECDDAAABBEEEEDAAAFGHEEDDFFFFGHHHIIFFFJGHHHIIFJJJGGHHIIFJJGGGHIIIJJJGGGGIII,AAAABCCCDDAAABBBECEDAABBBEECEDAABFBEEEEDFFFFBEGEEDFFFFFGGEHDFFFFIIGHHHFJJIIGGHHHJJJJIGGHHHJJJIIIGGHH,.x....x.......x....x..x....x..x....x...........x.x...x.x....x.......x...x.x...........x.x..x.x......,166,Medium,True
