puzzle_4658_rot180,8,AAABBBCCAAAACCCCDAADCCCCDDDDDCCCEFFDFCCGFFFFFGGGHFHHFGGGHHHHFFFF,AAAABBBBCCCABBABCCCAAAAACDDAEAAFDDDEEEEEDDDDEGGEDDDDGGGGDDHHHGGG,.....x...x.........x...........xx...........x.........x...x.....,12,Beginner,True
puzzle_67045_rot90,8,ABBBCDEEAABCCDEEAAACCDDEAAAFFDEEAAFFFFFEGFFFFFFFHHHHFFFFHHHHFFFF,AABCCCCCAADCCCCEAADDCCEEAADDDFFEDDDDDFFFDDDDGGGGDDDDHGHHDDDHHHHH,..x.........x.........x..x.............xx............x.....x....,12,Beginner,True
puzzle_1243_flip_diag,8,AABBBBCCAABBBBCCAAABBCCCDAABBBCCAAABBECCAFFFEEECFFFFEEGCFFFHHHCC,AAAAAAAAABCAAAAADCCCEAEEDCCEEEEEDFFEEEEEFFFGGGEEFFFGGGGGFFGGHGGG,.......x.x.........x....x............x....x...........x.....x...,13,Beginner,True
puzzle_26879_rot180,8,AAAABBCCAAAABBDCAAAEEECCFAEEEECCFFEEEGGCFFFEGGGCFFHHGGGGFFHHHHHH,AAAAAABBCCCCAABBDCCCEBBBDCCEEEBBDDEEEEFBDDEEEFFFDGHHFFFFDDHHFFFF,....x.........x.x.........x..........x.........x.x.........x....,14,Beginner,True
puzzle_29359_rot180,8,AAABBBBBAACCBBDDAACCDDDDAACDDDDDEFFDDDDDEFFFFGGDEEHFFGGGEEEFFGGG,AAABBCCCAAABBDCCEAABBBBCEEEEEBBCEEEEEFGGEEEEFFGGEEHHFFGGHHHHHGGG,.x...........x.....x...........xx...........x.....x...........x.,14,Beginner,True
puzzle_63801_flip_antidiag,8,AAAAAABBAAAAAABBCAAADABBCCCCCEEEFFFCCEEEGGGCEEEEGGHHEEEEGGHHHHEE,AABBCDDDAAABCDDDAAABCDEEAAABBBEEAAFBBGGEAAAGGGGEHHHGGGGGHHHGGGGG,...x..........x.....x...x.........x............x.x...........x..,14,Beginner,True
puzzle_68271_rot180,8,AABBBCCCAABBBCCCDABBCCCCDDBBCCCCEEFFFFFFEEEFFGFFEEEEGGGGEEEEGGGH,ABBBCCCCBBBBCCCCDDBDDCCCDDDDDDCCEEEEFFGGEEEEFFHGEEEFFFHHEEEFFFHH,x..........x.........x...x............x...x.........x..........x,14,Beginner,True
puzzle_15368_rot90,8,AAABBBBBAAACCCCBDCCCCCEEDDDCCCEEDDDEEEEEFDDGEEEEGGGGHHEEGGHHHHHE,AABCCCDDAACCCEDDFACCCEDDFAAGEEEHFFGGEEEHFFGGEEEHFGGGGGEHGGGGGGHH,..x............x....x....x...........x..x..........x..........x.,15,Beginner,True
puzzle_27337_rot180,8,ABBBBBBBAACCCCBDAAACCDDDAAAEDDDDFFFEDDDDFFFEEGHDFFFEEEHHFFEEHHHH,AAAABBCCAABBBCCCDAEBBCCCDDDDBCCCDDDDBFFFDDDGGFFFDHGGGGFFHHHHHHHF,.x..........x.....x............xx............x.....x..........x.,15,Beginner,True
puzzle_27934_flip_diag,8,AAAAABCDAAEEEECDFFEEEECDFFFEEEEDGFFEEEEDGGFHEEHHGGFHEHHHGGGHHHHH,AABBCCCCAABBBCCCADDBBBBCADDDDEEEADDDDDDEFDDDDDEEGGGDDEEEHHHHHEEE,.....x...x............x....x...........xx.........x.........x...,15,Beginner,True
puzzle_33552_rot90,8,AABBBBAAAACAAAAAAAAAAADAEEAADDDDEEEDDDDDFFEEEDDGFFEEHHGGFFFHHHHG,AAABBCCCAAABBCCCABBBCCDEFBBGCCCEFFBGGCCEFFGGGCCEFHGGGGCCHHHGGCCC,....x.....x...........x....x....x..............x.x...........x..,15,Beginner,True
puzzle_35474_flip_diag,8,AAABBBBCAAABBCCCAAABCCCCDDDBCCCCEDFFCCGGEEFFFHGGEEFFFGGGEEFFFGGG,AAAABBBBAAAABBBCAADBBBBCEEEBBBCCEEEECCCCEEEEFGGGHHHFFGGGHHHHFGGG,...x..........x...x.....x..............x.....x...x..........x...,15,Beginner,True
puzzle_58582_rot180,8,AABBBCCCAABBBDDCAABBBDDDAABBBBBDAEFBBBGGAEFFFGGGAAFFHGGGAFFFFGGG,AAABBBBCAAADBBCCAAABBBECAAFFFBECGFFFFFCCGGGFFFCCHGGFFFCCHHHFFFCC,.....x.....x..........x.x..............x.x..........x.....x.....,15,Beginner,True
puzzle_63620_flip_antidiag,8,AABCDDDDABBCEDDDABBCEDFDAEEEEDDDGGEEEEDDGGGEEEHHGGGEHHHHGGGEHHHH,AAAABBBBACCDBBBBCCCDDBBBEEEDDDDDFDDDDDGGFFFFDDGGFFHFFGGGFFFFFGGG,...x.....x............x.x..............x.....x....x.........x...,15,Beginner,True
puzzle_74697_rot90,8,AAABBBCCAAABBCCCAAADBBBCAAADDEFFGGDDDEFFGGDDEEEFDDDDHEEFDDDDEEEE,AABBCCCCAABBCCCCAAAACCCCAAAAAADDEFEAADDDEEEEEDGDEEEHHDGGEHHHHGGG,...x.........x....x............x.x............x.....x...x.......,15,Beginner,True
puzzle_81694_rot180,8,AAAABBBBAAAAABCCAAAAADCCEFAADDCCEEEADDCCEEEGGGGHEEEGGGHHEEEGGHHH,AAABBCCCAABBBCCCABBBBCCCDDEEFCCCDDEEFFGCDDEFFFFFDDHFFFFFHHHHFFFF,....x...x............x...x............x...x............x...x....,15,Beginner,True
puzzle_88103_rot180,8,AAAABCCCAAAACCCCAAAADECCFFFDDDCCGFFFDDDDGGFFDDDDGGGGGDDDGGGHHHDD,AABBBCCCAAACCCCCAAAADDCCAAAADDDCEEAAADDDEEFAGGGGEEEEGGGGEEEHGGGG,....x....x...........x.........xx.........x...........x....x....,15,Beginner,True
puzzle_99234_flip_diag,8,AAAABBBBAAAABBBCAAAADDCCEFFFDDGCEFFFDGGGEHFFFGGGEEFFFGGGEEFFGGGG,AAABBBBBAAACCDBBAAACCCCCAAACCCCCEEFFFCCGEEFFGGGGEEHGGGGGEHHHGGGG,...x.........x.........xx...........x....x............x...x.....,15,Beginner,True
puzzle_33877_rot180,8,AABAAACCAAAAAACCADCCCCCCDDDDDCEFDDDEEEEFGGGEEEFFGGHHEEFFGHHHHEFF,AABCCCCDAABBCCDDAABBBDDDABBBBEEEABFEEEEEFFFFFFEGFFGGGGGGFFGGGHGG,..x.........x.........x.x..............x.x.........x.........x..,19,Beginner,True
puzzle_68154_rot180,8,AABBCCCCAAABDDCCAADDDDDDAADDDDEEADDDDEEEFDDGEEEEFFDGGEGEFHHGGGGE,ABBBBCCDABABBEDDAAAABEEDAAAEEEEFAAEEEEFFEEEEEEFFGGEEHFFFGGGGHHFF,.....x.....x...........x.x............x.x...........x.....x.....,19,Beginner,True
puzzle_85723_rot90,8,AAABBBBBACCCBBBBACCCBBBBAACCDDEEAACCCCEEAAFGGGGEHFFGGGGEHHHHGGGG,AAABBBBCAAABBCCCAAADECCCAAADECCCAEEEECCFGEEEEHHFGEEGGGHFGGGGGGFF,....x...x..........x.........x.........x..x...........x..x......,19,Beginner,True
puzzle_86205_flip_antidiag,8,AAAABBBBAABABBBBAABBBBBCADEBBBBCDDEEEBBCDEEEFFFCDDDGGGGCDDDHGGGG,ABBBBBCCAADCCCCCAADCCCCCAADECCCCFAEECCGGHHEEECCGHHEHHGGGHHHHGGGG,.....x...x.............x..x.....x...........x.........x....x....,19,Beginner,True
puzzle_21039_rot90,8,AAABCCCCAABBCBBBAABBBBBDAAABBEDDFFFDDDDDFFFGGGDDFFGGGGHHFFHHHHHH,AAAABBBBAAAABBBBCDAABEEBCDDFEEEECDDFEEGGCDDFHEEGCCFFFEEGCCFFFFEG,......x....x.....x...........x.........x....x...x.........x.....,20,Beginner,True
puzzle_37515_rot180,8,AAAABBBBAAAABBBBCDDDBBBBCDDDDBEEDDDDDDEEDDDDDFFGDDDFFFFHDDDFHHHH,AAAABCCCABBBBCCCDBBCCCCCEECCCCCCEEFCCCCGFFFFCCCGFFFFHHHHFFFFHHHH,..x.........x...x.............x..x.............x...x.........x..,20,Beginner,True
puzzle_43891_flip_diag,8,AAABBBBBAAAABCCCAAAAAAACAAAADDECFFAADDCCFFFDDGGCFHHDDGGGHHHHDDGG,AAAABBBCAAAABBCCAAAAABCCDAAAAEECDDAEEEEEDFAEEGGEDFAHFGGGDFFFFFGG,....x..........x..x...........x.x............x.....x.....x......,20,Beginner,True
puzzle_8354_rot90,8,ABBBBBBBACCCCBBCDDDCCCCCDDDDCEEEDDDDFEEEDDGGFFEEDGGGGGHEDGGGGGHH,ABBCCCCDAABCCCDDAABCCEFFABBBEEFFABBGGFFFABGGGFFFABGGGGFFHHGGGGGG,.......xx..........x.........x....x.........x.........x..x......,20,Beginner,True
puzzle_67790_rot180,8,AAABBBBCAAABBBCCADABBBCCDDDBBCCCDDDDEECCDFGEEECCGGGGEEEEGGGEEHHH,AAABBCCCBBBBCCCCDDBBBCEFDDBBFFFFDDDGGFFFDDGGGHFHDDGGGHHHDGGGGHHH,x...........x.........x...x..........x...x.........x...........x,21,Beginner,True
puzzle_83061_flip_antidiag,8,AAABBBCCAAAABBCCADDDBBBBDDDDBBBBEEDDDBBFEEDDDBBFEEDDDGGFEEEHGGGF,AAAABBCCDDBBBBCCDDBBBBBBDEEEBBBBFEEEEEGBHEEEEEGGHHHHEEGGHHHHEGGG,..x...........x..x..........x...x..............x.....x.....x....,23,Beginner,True
puzzle_70034_rot180,8,AAAABBCCAAAACCCCAADDCCCCADDDCCEEFDDDCEEEFFDFFEEEFFFFGEEHFFFGGGHH,AABBBCCCADDBCCCCDDDCCECCDDDFEEECDDFFEEEGFFFFEEGGFFFFGGGGFFHHGGGG,....x...x.............x...x..........x...x.............x...x....,24,Beginner,True
puzzle_75983_rot90,8,AAABCCDDAAABCCDDAAABCDDDEABBBDDDEEEBBBFGEEEBHGFGEEHHHGGGHHHHHHGG,ABBBBCCCABBBCCCCAABBDCCCAADDDDDDAAADDEEEAFFDGGEEFFHHGGGGFFFFGGGG,....x...x............x....x...........x..x.........x...........x,24,Beginner,True
puzzle_8390_flip_diag,8,ABBBBCCCABBBBCCCAABBDCCCAADDDDCCEEFDDDGGEEEHHGGGEEEHHGGGEHHHHHGG,AAAABBBBCCAABBBDCCCEFBBDCCCEEDDDCCEEEDDDGGGEEHHDGGGGHHHHGGGGHHHH,...x..........x.....x...x.........x............x.x...........x..,24,Beginner,True
puzzle_18702_flip_antidiag,8,AAABBBBBACCCBBBBADEEBBBBADDEBBBEDDDEEEEEDDDEEFEEDDGGHFFFDDDHHHFF,AAAABBBBACBBBBBBACDBBBEBFCDDDDEGFFFFDDGGFFFFDHHGFFFFDDHHFFFDDDHH,x..........x..........x..x.............x.....x....x.........x...,25,Beginner,True
puzzle_32305_rot90,8,AABBCCCCAAAACCCCAAAACCCCAAAAADCCEFGGGDDHEFGGGDDHEFFGGGHHEFFGGGGH,AAAABBBBCCCCBBBBCCDDBBBEDDDDBBBEDDDDBFFFDDGGGFFFDHGGFFFFHHHHFFFF,...x.....x.............x.....x..x...........x.........x...x.....,25,Beginner,True
puzzle_50060_rot180,8,AAAABCCCAAAAACCCAAAAACCCADDDDCEEAADDDDEEFGGGHHEEFFGGGHEEFFGGHHHE,ABBBCCDDAABCCCDDAABBCCCDAAEEEEFFAAGEEEEFGGGFFFFFGGGFFFFFGGGHFFFF,....x.....x............x.x............x.x............x.....x....,25,Beginner,True
puzzle_67225_rot180,8,AAAABBBBCCCCDDBBCCCCCDDDCCDDDDEFGCHHDDEFHHHHHDEFHHHHEEEEHHHHEEEE,AAAABBBBAAAABBBBCADBBBBBCADDBBEFCADDDDEEDDDEEEEEGGDDEEEEGGGGHHHH,...x..........x...x............xx............x...x..........x...,25,Beginner,True
puzzle_82190_flip_antidiag,8,ABCCCCDDABBCCCDDABAAADDDAAAAADDDEAAAADDDEEAFFGGDEHAFGGGGEHFFGGGG,AABBBBBBAAABBBBBAAABBBCCAADEEECCDDDEEECCDEEEEEFCGGHEEFFFHHHHEEEE,.....x....x............x....x...x.............x..x.........x....,25,Beginner,True
puzzle_83884_rot90,8,AAABBBCCAAABBBCCAAABBCCCDDAEEFFCDDEEEEFCGDEEEEFCGHHHEEFCHHHHHEEC,ABBCCDDDAACCCDDDAAEEDDDDAAEEEFFFAEEEEFFFEEEEGHFFEGGGGHHHHHHHHHHH,..x.........x..........x.x............x.x..........x.........x..,25,Beginner,True
puzzle_10571_rot180,8,AAAAAAAAAAAABAACDDDDBEFCDDDDEEFCDGGHEEFCHGGHHCCCHHHHHCCCHHHHHCCC,AAABBBBBAAABBBBBAAABBCCBADEEBCCFADEEFFFFADEGFFFFAHHGHHHHHHHHHHHH,x...........x.........x...x..........x...x.........x...........x,29,Beginner,True
puzzle_15353_rot90,8,AAAABBCCABBABBCCBBBBBBCCDBBBEECCDDDEEECCDDDDFFFFGDFFFFFFGGGFFFHH,AABBBCDDABBBCCCDAEBBCCCDEEBFCCDDEEEFFCCCEEEFFCCCGEEHHHHHGEEHHHHH,.x.............x...x.........x....x.........x...x.............x.,29,Beginner,True
puzzle_22590_rot180,8,ABBBBCCCDDBBCCCCDDDDECCCDDEEEFFCEEEEGFFFEEEGGGFFEEEGGGHHEEEGGGHH,AABBBCCCAABBBCCCDDBBBCCCDDDBCCCCEDDCCCFFEEECFFFFEEEEGGFFEEEGGGGH,x..........x.........x...x............x...x.........x..........x,29,Beginner,True
puzzle_36287_flip_antidiag,8,ABBBBBCCABBBBBCDAABBBBCDAAAAEEDDFFAGEEDDFFFGGGDHFFFGGGDHFFFFGDDH,AAABBBBCBBBBBCCCBDDEEFFFDDDEEFFFGDDDHFFFGGGHHFFFGGGGHHFFGGGGHHHH,..x...........x.x...........x....x.............x...x.........x..,29,Beginner,True
puzzle_30489_flip_antidiag,8,ABBCCCDDABBBCEEEABBBBEEEAABBFEFFAAGGFFFFAGGGFFFFAGHHHFFFHHHHHFFF,AAAAAAABCCCAADDBCCCCDDBBECCCDDBBEECFFFBBEGGGFFFFHGGFFFFFHGGFFFFF,.......x....x.....x..........x...x.........x..........x.x.......,30,Beginner,True
puzzle_65794_rot90,8,AABBBBCCAAABBCCCAAABDCCCDADDDDCEDDDFFFFEDDFFFGGEHHFFFEEEHHHFEEEE,AABBBCCCAABBCCCCADDBBCCEDDDDBEEEFDDDBBEEFFGDBHHEFFGDHHHHFFFFFHHH,....x....x............x....x...........x.....x....x.....x.......,30,Beginner,True
puzzle_72102_rot180,8,ABBCDDDEABBCDDDEAACCFDDEGGGCHDDEGGGCHDEEGGGCHEEEGHHHHHEEHHHHHHHH,AAAAAAAABBAAAAACBBBADCCCBBEADCCCBEEADCCCBEEFDDGGBEEEDHHGBEEEDHHG,..x.....x...........x.........x..x.........x...........x.....x..,30,Beginner,True
