puzzle_6675,6,CCCAAECCAAAEFFAADEFFAADEFBBBDEBBBBEE,EEECCCEEECCCEEACCCFAAADDFAADDDFFABDD,.x.........x..x.......x.x........x..,45,Medium,True
puzzle_69909,6,DDDDDCADDCCCADCCCCDDBFFFDBBFEEBBBFEE,EEEAAAEDDAAABBDACCBBDCCCFFFCCCFFFFCC,.x........x.x.......x........x...x..,45,Medium,True
puzzle_142690,6,CCCAAECAAAAEDDABAEDDDBBEDFBBBBFFFFBB,EEEAAAEEEAAAEEBBAFDDDCFFDDDCCFDDDCFF,.x.........x..x.......x.x........x..,45,Medium,True
puzzle_216480,6,BBBBDDABBBDDABBBDDAAFCCCFFFEECFFEEEE,CCAAAACFAAAACFFAEECCBDEEBBBDEEBBBEEE,....x.x.......x........x...x...x....,45,Medium,True
puzzle_304967,6,BBCCCFBBCCFFEEAAAFEEDAAAEDDAAADDDAAA,EEEDCCEEEDCAEFFDAAFFDDBBFFFBBBFFFBBB,....x..x.........x..x...x........x..,45,Medium,True
puzzle_366738,6,FFDDBBFFADBBFAAAEEFFAAEECCCCEECCCCEE,DDDCCCDCCCCEDCEEEEFFFFFEFBBBAEBBBBEE,...x.......xx.......x.......x..x....,45,Medium,True
puzzle_443348,6,AAAAEECAAADDCCCDDBCCDDDBFFFFBBFFFFBB,DDDEEFDDDEEFDDDDFFADCCCBAACCBBAAAABB,.....x...x..x.......x.......x..x....,45,Medium,True
puzzle_522119,6,BBEECCBEEEECFEEEACFFEAAAFFEDAAFFDDDD,BBAAAABBBDCAFFDDCCFEECCCEEECCCEEEECC,.x.........x...x..x.........x...x...,45,Medium,True
puzzle_597939,6,ECCCCCECCCCCEAAAACEAAAADFFFBDDFFFBBD,EEBBFFEEBBCFAACCCFADCCCFDDDCCCDDDCCC,x........x...x.........x..x.......x.,45,Medium,True
puzzle_666301,6,AEEBBCAEEBBCAACCCCAACCCCAFFFFDAFFFDD,EEEEDDEEEEDDFFEEEBFFEBBBFFFABCFFAACC,.x........x.x........x.......x..x...,45,Medium,True
puzzle_748751,6,DDFFABDFFAABDEFFFBEEFFCBEECCCCEECCCC,EEEEAABBEAAACBEAAACCEFFFCCDDFFCDDDFF,....x.x.......x........x.x.......x..,45,Medium,True
puzzle_820734,6,FFDBBBFFDDBBFFDEECDDDECCDDAECCDAAACC,BBDDAABBBBAABBBBEACBCBEECCCFFFCCCFFF,..x.......x.x..........x...x...x....,45,Medium,True
puzzle_897924,6,DDFBBBDDFFBBEDDBBAEEEEBAEECCCCEECCCC,BBADCCBAADCCBAADCFEAAACFEEECCCEEECCC,..x...x........x.......x.x........x.,45,Medium,True
puzzle_975448,6,BBBCAABBBCAABBBCCCFBBDEEFBDDDEFFDDDE,AABBDDAABBBBAABBBBCFBBBBCFFBEECCCEEE,....x..x.......x..x.......x........x,45,Medium,True
puzzle_55674,6,AEEEBBAAEEBBCCEBBDCFFFBDCCFFFDCCCCDD,FAAAAAFCCAAADDCCAEDDDAAEBBBAEEBBBBBE,x.......x.......x..x.........x...x..,46,Medium,True
puzzle_128645,6,AAABBBDADBBBDDDDBBFFCDEBCFCCEECCCCEE,CCEEFFCCCEFFCCCDDDAAADDDAAABDDAABBBB,..x........xx.........x..x.......x..,46,Medium,True
puzzle_216186,6,AAAAAEBBBEEECCBEEDCCCCDDCCCFFFCCCFFF,FCCAAAFCCAAAFFCAAABBEEDDBBBEDDBBBDDD,x.........x...x........x...x...x....,46,Medium,True
puzzle_276489,6,BBAAAFBBAAAFBBDAAABDDDDDCCCEEECCCEEE,DDDEEEFAAAEEFFAABBFFBBBBFFCCBCFFCCCC,x..........x...x...x........x...x...,46,Medium,True
puzzle_342058,6,BBBBEEBBBBAEBBFFAECBDDAACDDDDDCCDDDD,AAAFFFAAAAFFAABDDFEBBDDFEEBDDCEEECCC,.x.........x..x.......x.x........x..,46,Medium,True
puzzle_418456,6,BBFFFABDDFFAEEDFAAEEEFAAEEEFCCEECCCC,AAAFFFDAAFFFDAABBBDAAEBEDEEEEEDEEECC,...x..x.......x.......x..x.........x,46,Medium,True
puzzle_496660,6,EEEEBBEDDBBADDDBBADDBBAAFFBCAAFFFCCC,AFFEEEAAFEEECCCCEECCDDDDCCDBBBCCDBBB,x.......x........x...x...x........x.,46,Medium,True
puzzle_574325,6,EEEBFFEEEBFFEEBBFFAADDFFAAADDFAAADCC,EEEDDDEEEFDDECFFFFCCCBBACCCBBACCCAAA,.x........x...x...x........x.......x,46,Medium,True
puzzle_646294,6,BBBBAABBDDDAFFDDDAFCDDDECCCCEECCCEEE,CCEEBFCCCEBFCCCBBBBCCBBBBBBBDAAAAAAA,...x.......x..x...x.........x..x....,46,Medium,True
puzzle_721953,6,DDDCCAEDDAAAEDDDAAEEEFBBEEEFBBEFFFFF,BBEEEEBBBBEFBBBFFFCCAAFFCCAAADCCAADD,...x...x........x.x..........x..x...,46,Medium,True
puzzle_783590,6,AAEEEEAADEEEADDDEEAFFCBBFFCCBBFCCCCC,AADFFFADDFFFEEFFFBEEEBBBCCCCBBCCCCBB,x.......x.......x..x.........x...x..,46,Medium,True
puzzle_852653,6,FFFEEEFFFEEEFFBDCCBBBDCCBBADCCAAADDC,EEEEEEDCCFFFDDCBFFAAABFFAAABBBAAABBB,....x.x.......x........x...x...x....,46,Medium,True
puzzle_918456,6,AADDDDAABBBDAABBBBAAFBBBEFFCCCEEECCC,CCFDDBCFFDBBCFFFEEFFFFEEAAAAEEAAAAEE,.....x...x..x.......x.......x..x....,46,Medium,True
puzzle_994067,6,BDDDDDBDDEEEBBCEEEBCCEFFAACFFFAACFFF,DDDBBBDDDDBBFDDCAAFFCCAAFFCCAAEEEEEE,.....x...x..x.......x.......x..x....,46,Medium,True
puzzle_102119,6,BBBBBBDDBBAADDEEEADEEECAEEECCCEEEFFC,BBECCCBBEECCBDDEEFBDDEFFDDEEFFEEEAAF,..x........xx.........x..x.......x..,47,Medium,True
puzzle_217085,6,DEEEEEDDDEEBCCCEBBCCAAABFFAAABFFAAAB,BBBFFFBBBCFFDCCCCADCECCCDEEECCDEEEEC,....x...x........x.x.......x..x.....,47,Medium,True
puzzle_326794,6,DDCCCCADCCECAAEEEEABBEEEBBBEEFBBBEEF,CCBBDDCCBBBDCCCDDDFFFFAAFFFFAAFFEEAA,...x...x........x.x..........x..x...,47,Medium,True
puzzle_419418,6,EEEEEEDDAEEFDDAEFFBDAAAABDCAAACCCCAA,EEDDFFEEDDFFECCDDFCCCDDFBBCAAFBBBBAA,...x...x.........xx.........x...x...,47,Medium,True
puzzle_529756,6,DEEECCDEEEECDDDEEBFFFEBBFFFABBAAAABB,DDDDFFDDFFFFAABBFEAABBBEAACCCEAACCCC,....x.x........x...x.........x..x...,47,Medium,True
puzzle_622313,6,CCEEEECCEEEECDDDBBFFAAABFFFAAAFFFFAA,EAAAAAEEACCCEEBCCFBBBBFFBBBFFFBBBFDD,..x...x........x.......x.x........x.,47,Medium,True
puzzle_750231,6,CCCCBBCCCCABDDCCAADEFFFFDEEEFFEEEEFF,AAABBBAAABBBAACFFBAECDFFEECDDDEEEDDD,.....x.x........x...x...x........x..,47,Medium,True
puzzle_834745,6,DCBBBBDCBBCCDCCCCCECCCAAEEFCAAEEFFAA,DCAAAADCCAAADCCCABDDCFFBEEEFFFEEEFFF,....x.x.......x........x.x.......x..,47,Medium,True
puzzle_941387,6,AAAAAAABBAFFBBBBFFEEEBDDEEEDDDCCCCDD,AAEECCAEEFCCADBFCCDDBFFCDDDFFFDDFFFF,...x.......xx.......x.......x..x....,47,Medium,True
