name,N,board_1,board_2,solution,score,tier,is_solved
puzzle_6405_0,9,AAAABCCCCAAAABBCCDAEBBBCCCDEEEBFFCCDEEBBBFFCDEEFFFFGGDEEEEHHGGGIIIIHHGGGIIIIHGGGG,AABBBBBCCDABEBBCCCDABEBBFCCDAEEEFFCGDDEEEFFGGDDEEFFFGGDDEHIIIGGDDHHHIIGGDDHHHHIII,x......x...x.x..........x.x.x.x..........x..x.x.x..........x.x.x.x..........x.x..,461,Expert,True
puzzle_776_0,9,AAAABBCCCDDABBBCCCDEABBBCCCDEEEECCFFDEEEEEFFFDDDEEGHFFDDGGGGHFFIIIGGGHHFIIIIIGGHF,AAAAABBCCDAAABBBCCDDDAEEBCCFDDDEEBCCFDDEEEBBCFFFFEEGHHFIIFGGGGHIIFFGGGGHIIIIGGGHH,x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x......x...x.,462,Expert,True
puzzle_4642_0,9,AAABBBBCCDAABBBCCCDDABBEECCDDDDEEECCDFFFFEEEEDDFFFFGGEDHHIIFIGGDDHIIIIGGDDHHHHIII,ABBCCCDDEABBCCCDDEABBBCCDDEAFBBBBDDEFFGGGBDDEFFFGGGEEEFFFFGGGHHIIIIIHHHHIIIIIHHHH,x..x..........x.x.x.x...........x.x..x.x...........x.x..x.x..........x.x.x..x....,463,Expert,True
puzzle_6478_0,9,AAAABBBBCAAAABBCCCADDDCCCCCDDDDCEFFFDDDDEEEFFGGGEEHHFFGGEEHHHHFGGGIIIHHHGGGIIIIIH,AABBBCCCCABBBBCCDCABEECCFDCAEEEFFFDDAEEEFFDDDEEGGGHDDDGGGHHHDDDGGHHHHIIIGGHIIIIII,....x..x.x.x..........x.x..x.x...........x.x..x.x..........x..x.x.x...........x.x,463,Expert,True
puzzle_8357_1,9,AAAABBBBBAAABBBBBBCDDDDEEEECCDDEEEEECCCDEEEEEFCCGGGGHHFCGGGIIIHFGGGGIIHHFFFFIIIHH,AABBBBBCCABBBBDBCCAABBDDDCCAABEEDDCCFFFEEDDGGFFFEEGGGGFFEEEEHGGFIEEEHHHHIIIIIIHHH,.x.x..........x.x.x.x...........x.x..x.x...........x.xx...x..........x.x..x.x....,464,Expert,True
puzzle_5858_0,9,AAAAABCCCDDAAABCECDDDDABCECFFDDBBEECFFFDBBEGGFFFFBBEEGHHFIIIGGGHHIIIIGGGHHHHIIGGG,AAAAABBBCDDAAABBBCDDEEABBCCDDEEBBCCCDFEEFBGCGFFFFFBGGGFHHHHIGGGFHHHIIIIGHHHHIIIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,464,Expert,True
puzzle_5325_0,9,AAAABBCCCDAAABCCCCDAABBBEECDDDDBEEECDFFDDEEEGFFFFDEEGGHFFFFFEGGHHHFFIIIIHHHHIIIII,ABBBBBBCCAABBDDCCCAABDDDDCCAADDDDEEEAAADFFEEEGGADFFFEEGHAHHIFFFGHHHIIIFFGGHHIIIIF,x...x......x...x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,465,Expert,True
puzzle_8047_0,9,AAABBBCCCAAABDBCCCAADBDDDCCAADDDDCCEFFGDGCCEEFGGGGHHHEFGGIGIHEEFFGIIIHHEFFIIIIHHE,AAAAABBCCAAAAABBCCDDEEEEBCCDDFFEEBBCDDFFFFBCCGGFFFHHCCGGGFFHHIIGGFFFHIIIGGFFHHHII,.x.x..........x.x.x.x..........x.x...x......x....x.x....x.....xx....x......x...x.,465,Expert,True
puzzle_2246_2,9,AAAAAABBBAAAAAAABBACACADDEEFCCCDDEEEFFFFDDEEEGGFFFDDEEGGHFFIIIIGGHHFIIIIGGHHHIIII,AAAABBBBCAAABBCCCCDAADBCCCCDDDDDCCEEDDFFGGGEEDDFFGGGGEFFFHGIIEEHHHHIIIEEHHHIIIIII,..x...x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.x...x....,465,Expert,True
puzzle_3411_0,9,AAAABCCCCAAAABBBCCDBABBBEEEDBBBEEEEFDDDEEEFFFDDDGHEFFFIGGGHHHFFIIIGHHHHFIIIGGGGHF,AAABBCCCCAAABBBCCCDDAABBBECDDAFFBEEEDDGFFFFEEDGGGHHIEEDGGHHIIIIDDGGHIHIIDDGHHHHII,......x.x.x.x..........x.x.x.x..........x.x...x......x...x.x...x......x...x.x....,466,Expert,True
puzzle_3911_0,9,AAAABBBBCDAAABBBBCDEEEEEECCDDEFEEECCDFFFFFGGCDDHFFFFGCDDHFIGGGCHHHHIIIGCHHHHIIIII,ABBBBCCCCAABCCCCCCAABBDDDDDAAEEDDDFFEEEGGDFFHEEEGGGFFHEIIGGGFHHEIIGGHHHHIIIIGHHHH,...x...x..x...x......x....xx....x.....x....x.x...x......x...x......x...x.x....x..,466,Expert,True
puzzle_2366_1,9,ABBBBBCCCAAABBBDCCAABBDDDCCAAEEDDDCCFFEEEDDGGFFEEEDDGGFFFHHHHHGIFIIHHHHGIIIIIHHHH,AAABBCDDDAAABBCDDDEABBCCCDDEABBCCCCDEAEBCFFCGEEEEFFHGGEEIIFHHGGEEIIHHGGGIIIIHHHGG,.....x.x..x.x..........x.x..x.x...........x.xx...x......x.....xx...x......x...x..,468,Expert,True
puzzle_2194_2,9,AAAAAABBBAACCCBBBBCCCCDDDBECCCDDDBBEFCCGGGGGEFFHGGGGEEFFHHHGGEEFFHHIIIIIFFFHIIIII,AABBBBCCDAAABCCCDDAAAECCCDDAAEEEEFFDAGGEFFFFDGGGEFEEEHGIIEEEEHHGIIIEEEHHIIIIIEHHH,.....x.x..x.x..........x.x..x.x...........x.x..x.x....x.......x..x.x....x.....x..,468,Expert,True
puzzle_6057_0,9,ABBBBCCCCAABABCDDDAAAABCCDEFAACCCCDEFGGCCEEDEFFGGCEEEEFFFGGEHEEIIFFIEHHHIIIIIIHHH,ABBCCCCCCABBBCDCCCABBBDDDDDAABDDDDEEAAFFFGDEEAAFFGGGGEAAHFGGGIIAAHFGGIIIHHHFFIIII,.x.x..........x.x.x..x..........x.x.x.x............x.x..x.x..........x.x.x..x....,468,Expert,True
