puzzle_867,12,AABBBBBBCCCCAAABBBBBCCCDAAAEEBBBCCCDAAAAEEEECCCDAAAEEEECCCDDFAAEEEEEEDDDFFFEEEEGGGGGFFEEEHHHHGGIJJJEEHHHHHKKJJJLLHHHHKKKJJLLLLHKKKKKJJLLHHHKKKKK,AABBBCCCCCCDABBBBCCCCCDDBBBBBBCCCEDDBBBBBFFFCDDDGGBBBFFFFDDDGGBBFFFFFDDDGGGBBFFFFFDDGGGGHFFFFFIIGGGGHHFFFIIIGGJHHKKKIIIIGGLLLKKKIIIIGLLLKKKIIIII,.x................x..............x......x.................x.x...................x..............x.....x........x................x.......x........,21,Beginner,True
puzzle_4458,12,AAAAABBBBBBBAAAAABCBBBBDAAAAEBCCCBBDFEAEEBCCCGDDFEEEEECCCGDDFEEFEECCHHHHFFFFFCCCCHHHFFFIIIJCHHHHFIIIIIJJJHHHKIIIKJJJJJHHKKKKKJJJJJHJLKKKJJJJJJJJ,AAAAAAAAAABBCCAAAAAAAABBCCCADDAAABBBCCCADDDAABBBCCCDDDDEEEBBFFFFFGDEEEBBFFFFFHHEEIIIJFKLFHHHIIIIJJKKKHHIIIIIJJKKKHHHIIIIJJJKKHHIIIIIJJJKKHHIIIII,........x..............x..x...............x..............x.......x.......x.............x..................x........x........x.......x...........,22,Beginner,True
puzzle_11320,12,AABBCCCDDDDEABBBCCCDDFEEABBBCCCCDFEEAABBGCCCHHEEAABBGGGHHHEEABBBGGGGHHEEAIIBJGGGHEEEIIIJJJJHHKKEIIIJJJJKKKKKIIILJLLKKKKKIILLLLLKKKKKILLLLLLKKKKK,AAABBBBCCCCCAAAACCCCCCDCAAEAAAAADDDDAEEAAAAADDDDEEEEEAAAAAAAEEEEEFFFFFFAEEEEEGFFFFFFHEEEEIJJJFFFHHHEKIILLLFFHHHKKLLLLLLLHHHHHLLLLLLLHHHHLLLLLLLL,....x..............x.............x..x.............x...................x......x..............x.........x........x.........x.....................x,22,Beginner,True
puzzle_21949,12,AAAABBBBCCCCAABBBBBCCCCCAABBBBBCCCCCADDBBBBCCCEEDDDBBFFGEEEEDDDDDFGGGGEEHHDDFFGGGEEEHHFFFFGGGGEEHHHFGGGGGGGIHHJGGGGGGGGIJJJJGGGGKKIIJJJJJJGLIIII,AABBCCCCCCDDAABBAACCCCDDAAAAAACCDDDDAAAAAAADDDDDAAAAAEEDDDDDFFAAAEEEDDEEFFAAAEGEEEEEHFFFFFGEEEIIHFFFFGGGGIIIHJJFFGGKGIIIJJJJJKKKKLIIJJJJKKKKLLII,...x................x.......x.................x......x.......x................x.....x......................x..x..................x.........x....,22,Beginner,True
puzzle_26663,12,AAAABBBBBCCDAAAAABBBCCCDAAAAABBBBCCDAAAAAEEEECDDFFFFFFEEEEDDFFFFFFEEEEEEGFFGFHHEEEIIGGGGFEEEEEJIGGGGGGGGGJJJGGGGGKKKJJJJGGKKKKKKJJJJGGKKKKLJJJJJ,AAAABBBCCCCCAABBBBBCCCDDAEEEBBBBCDDDEEEFFBGGGGDDEEEFFFGGGGHHIIFFFFGGGJHHIIIFFFGGGJJHIIIFFFGGJJJHIIIIKKKKJJJHLLKKKKKKKJJHLLLKKKKKKJJHLLLKKKKKKJJH,....x...............x...x.....................x..x.................x.........x.................x...x.................x....x...............x.....,22,Beginner,True
puzzle_32458,12,AAABBCCCCCDDEAABFCCCCCDDEAFBFFCCCDDDEFFFFFCCCCGHEFEFFFCCCCGGEEEEFFCCCCCGEEEEIICCCCCGEEEJIICCCKGGEEEJIIIKKKKKEEEJJJJLLKKKEEEJJJJJLKKKJJJJJJJLLLKK,ABBBBBBCCDDDABEFBBBCCDDDAAEFBBBCCDCDAEEFBBCCCCCCAEEBBBBBBCCCAEBBBBBCCCCCAAGGHHHCCIIIGGGHHHJJCIIIGGGHHHJJJIIIGGGGJJJJJJJIGGGJJKJJJJJJGGGGLLLLJJJJ,x..............x.................x.............x.x................x.........x.................x.........x.....x..............x.............x....,22,Beginner,True
puzzle_37500,12,ABBBCCCCCDDDBBBBCCCCCCDDBBBBCCCCCCDDBBBBCCCCCDDDBBBBBCCEEDDDBBFGGCCGEEDDFFFGGGCGEEDDFFFGGGGGEHHDFFFIIGJJJHHDKKIIIIJJJHHDKKIIILJLLLHDKIIIILLLLLLL,AAAAAABCCCCCAAAAAABCCCCCDDAAAAACCCCEDDDFAGCCCCEEDDDGGGCHHHEEIDDGGGHHHHHEIIIGGGHHHHEEIIGGGGHHJEEEIIGKKKKJJLLLIIKKKJJJJJJLKKKKKKJJJJLLKKKKKKJJJJLL,x.................x...............x....x................x.....x..............x...............x.........x.....x..............x..................x,22,Beginner,True
puzzle_44340,12,AAAAAABBBBBBAAAAAABBBBBBCAAAAABBBBBDCECCAFFBBFBDCCCCFFFFFFDDCCCCFFFFFFDDCCCGFFHHDDDDCCGGFHHHDDDDIIIFFHHHHDDDIIIIFJHKHKDDIIILLKKKKKDDIILLLLLLLLDD,AAAABBBCCCCCAAAAABBBCCCCADBAABBBCCEEADBBBBBBCEEEDDDBBBBBEEEEDDDFBBBGGHHHDDDFFFFGGHHHDIIFFGGGGHHHJIIFFFGGGHHHJIIFFFKLLHHHJJJFKKKLLHHHJJJJKKKLLLLH,..........x.....x..................x.x.............x.................x.........x......x.........x................x..............x.........x.....,22,Beginner,True
puzzle_1520,12,ABBBBCCCDDDDABBBBCCCDDDDAEBBBCCDDDDDAAAABCCCDDDDAAAFFFCCDDDDAAAFFFCCGGGDHAFFFFFGGGGGHFFFFFFFGGGGHIIFFFFFFGGGHHIIFJFKFGLLHHHIIJKKKGLLHHIIIKKKKLLL,AAAABBBBBCCCAAAAABBBBCCCAAAAABBDDDDCAAAEEBBBDDDCFAEEEEDDDDDCFFEEEEDDDDGCFFFEEEDDDGGCFFFEEEEHHGGGFIIJJJEHHHGGIIIJJJJHHHGGIIJJJKKHLKKKIIJJJJKKKKKK,....x................x...x.............x..............x...............x.x..................x......x..............x..............x..............x,22,Beginner,True
puzzle_7951,12,AAAAAABBBBCCAAAAABBCCCCCAAAAAABBDCCCEEAAAAADDCCCEEEFFGDDDDCDEEEFFGDDDDDDEEEFFGDDDDDDEEFFGGGHHHDDEFFFGGIIIIJJKKKKGGIILJJJKKKKKJJJJJJJKKKKJJJJJJJJ,ABBBBBCCCDDDABBBBBCCDDDDAAABEEEEDDDDAAAAEEEDDDDDAAAAEEEEFDDDAGGHHGGFFFDDIIGGGGFFFFDJIGGGGGGFFFDJIIGGGGGKKFJJIIGGKKKKKJJJIGGKKKKKLJJJIGGLLLLLLJJJ,.......x......x...................x..x...............x.........x...................x.........x........x.............x...x...............x.......,22,Beginner,True
