name,N,board_1,board_2,solution,score,tier,is_solved
puzzle_1508,9,AAAAABBBBACACABDDBCCCCADDBBCECFADBBGCECFFDGGGEEHHFDGIGEHHFFDGIGEEHFHDIIGHHHHHHHII,AAAABBBBCABBBBDCCCABEBDDDDCAAEBBDCCCFEEEBDDDCFFFEEDGGGFEEEHDIIIFFFEHDIDIHHHHHDDDI,x.x...........x.x..x.x..........x.x..x.x...........x.xx...x......x...x......x...x,39,Beginner,True
puzzle_1524,9,AAAAAABBBCCDABBBABCDDAAAAABCEDDAFGABCEEFAFGGBCCEFFFHGBCFFFHHHGGFFIHHIHHGFIIIIIIHH,AAAABCCCCABBBBBBCDAAAABECCDFAEEBECDDFAFEEECDGFAFHEHDDGFFFHHHHDGFIIIIDDDGFFFIGGGGG,....x..x.x.x............x.x.x.x..........x.x.x.x..........x.x...x......x...x.x...,42,Beginner,True
puzzle_7210,9,ABBBBBBBCAADBCCCCCADDEEECFCAADEDECFCADDDDFFFFAADFFFGGGAFFFHHIIIAAAFFHIHIAFFFHHHHH,ABBBBBBBCAAAABDBCCEAEABDDDCEAEAFDGCCEEEEFDGCGHEFFFGGGGHEEHFFFGIHEHHHIFGIHHHIIIIII,.x.x..........x.x..x.x..........x.x.x.x............x.xx...x..........x.x..x.x....,42,Beginner,True
puzzle_377,9,AAAAAABBBCACADDBDBCCCCCDBDBCECECDDDDFEEEEGDHDFEIEIGDHDFEIEIGGHHFEIIIIGGHFFFFIGGHH,ABBBBBBBCAAAABDBCCEABBBDDCDEEEEBBDDDEFGEBHHDHFFGEEEHDHFGGEIEHHHFFGIIHHIHGGGGIIIII,......x.x.x.x..........x.x.x.x..........x..x.x.x..........x.x...x......x...x.x...,43,Beginner,True
puzzle_3928,9,AABBBBCDDABBCCCCCDAABBBCDDDEBBCCCFDFEEEGCFFFFHEGGGGGGFHEHHGIIIFHHHIGIFFFHIIIIIIIF,AAABBBBBBABBBABCCCAAABABBBCADAAAEFFCDDDADEEFCGGDDDEFFHGIDIDHHHHGIIIIIIIHGGGIHHHHH,.x..x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x..x.x....,44,Beginner,True
puzzle_2610,9,ABBBBCCCCABAABBDCDAAABBDDDDAEBBDDFFFAEBEEDGGFAEEEHDGFFAAHEHGGGFAIHHHHGFFIIIHGGGGG,AAAAAAAABACADEBBBBCCDDEEEEBFCCDEBBBBFFFFGGGGBFHFHGIGBBFHFHHIGGBFHFHIIIBBHHHHHHIII,.....x.x..x.x..........x.x..x.x...........x.x..x.x....x.......x....x.x..x.x......,45,Beginner,True
puzzle_813,9,AAAABCCCCABBBBBBBCAAADBECCCADDDBEEEFAADBBEFFFGAGGEEFHFGGGIEIFHHGIIIIIIIHGGGGIHHHH,AAAAAAAABCCCADADABECDDDDDDBEEFFGDBBBEFFGGGGGBEHFFGIIGBEHFHHHIBBEHHHIHIIBHHIIIIIBB,....x.x..x.x...........x.x..x.x..........x.x..x.x...........x.xx.x..........x...x,47,Beginner,True
puzzle_3408,9,AAABBBBBCADDBECCCCADBBEECECADBFECCECADFFEEEEGDDDFEGGGGDFFFFGHHGDDDIFHHIGDIIIIIIII,ABBBBBBBCAAABDBCCCAEEBDBCFCAAEBDDFFCAGEHHDDFFAGEEHHHFIAGGHHIFFIAGIIIIIFIGGGGGGIII,.x....x......x...x..x...x..x...x......x.....xx....x......x...x..x...x......x...x.,47,Beginner,True
puzzle_2630,9,ABBBBBBCDAAAABCCCDAEAEBBDDDAEEEFGDGDEEHEFGGGDEHHEFIIGDEEHIIIGGGHEHIHIIIGHHHHHHHII,AAAAABBBBACADABABECCCDAAABEFCDDDADEEFFFGDDDDEFGGGGGGGEFFFHGIGEEFHHHHIGIEFFHIIIIII,.x.x..........x.x.x.x..........x.x....x.....xx...x..........x.x.x.x..........x.x.,48,Beginner,True
puzzle_5729,9,AAAAAAAABACADDDBABCCAEEDBBBFCEEDDBGBFFFEDGGGBFHFEEEEGBFHEEIGGGGFHHEIIGIGHHEEEIIII,AAAAABCCCDABBBBBCEDAAFBFFCEDAFFFFCCEDFFGFHHHEDGGGGHEEEDDDGIHHHEDIDGIHIHEIIIIIIIIE,.....x.x..x.x..........x.x..x.x...........x.x..x.x....x.....x....x.x....x.......x,50,Beginner,True
