name,N,board_1,solution,score,tier,is_solved
puzzle_513,8,AAAAABCCAAABBBCCDEEEFBCCDDEGGGGCDDDGGGCCDDDGGHHCDDDGGGCCDDDDGGCC,.....x...x..........x.....x.....x.............x....x...........x,14,Beginner,True
puzzle_17,8,AABBBCCCAABBBCCCADBBBCCCADBBBCCCDDEECCCCDDDEFCCCDDDEFCCGDDDFFHCG,x..........x.....x............x...x.........x..........x.....x..,15,Beginner,True
puzzle_50,8,AAAABBBCBBBABBBBBBBBBBBBBBBBBDDBBEEEDDDDFEEEEDDDFFFEGDDHFFFEGGHH,.......x...x.....x...........x....x.....x...........x.........x.,15,Beginner,True
puzzle_54,8,AAABBBCCAAABBCCCBBBBBDCCBBBDBDCCEBDDDDCCFDDDFDDDFFFFFDDGFFFFFHGG,..x...........x..x.........x....x...........x..........x.....x..,15,Beginner,True
puzzle_75,8,ABCCCCDDBBCEDDDDBBEEEDDDFBEEEEEGFEEEEEEGFFEEEEEGFFFFFFEGFFHHFFEG,x.........x...........x..x..........x..........x.....x.....x....,15,Beginner,True
puzzle_76,8,AAAABBBBAACBBBBBACCDEFBBACCEEFFFGHHHEFFFGHHHFFFFHHHHFFFFHHHHHHFF,..x...........x....x.....x..........x...x..............x.....x..,15,Beginner,True
puzzle_78,8,AAAABBBBAAAACBBBAACCCCBBAACCCCBDAAAAEEBDAAFGFFBDAFFFFFDDFFFFFHHD,....x...x.........x............x.....x.....x.....x............x.,15,Beginner,True
puzzle_11068,8,ABAAACCCABAAACCCAAAAADCCAAAEDDCCFFFFDCCCFFFGGCCHFFGGGGCCFFFGGGCC,....x....x...........x.....x....x..............x..x...........x.,18,Beginner,True
puzzle_39745,8,AAAAABBBCAAAABBBCCDAABBBCDDDDBBBCCDDDEBBFDDDEEEEDDDEEEEGDDDDHHGG,..x...........x..x.........x.........x..x..............x....x...,18,Beginner,True
puzzle_43134,8,ABBBBBBBAAAACBBBAAAAABDDEEEAAADDEEEADDDDFGEADDDDGGEHHHDDGGHHHHHD,......x.....x..........x.....x....x.....x..........x.....x......,18,Beginner,True
puzzle_45815,8,AABBCCDDAAABCCCCEACCCCCCEECCCCCCEECCCFFCEECFFFFCEEGGGHFFEEGGGFFF,.......x...x.....x..........x.........x.x............x....x.....,18,Beginner,True
puzzle_47629,8,AAAAAABBAAAAAABBACCCDBBBACCCEBBBACCCEEBBCCCCEEEFGGHEEEEEHHHEEEEE,...x..........x.....x....x...........x.........xx.........x.....,18,Beginner,True
puzzle_59014,8,AAABBBBCAAABBBBCAADDBBCCADDDBBBCAEDDDDCCEEEEEEEFEEEGGFFFEEHHFFFF,.....x..x.............x....x.....x.............x....x.....x.....,18,Beginner,True
puzzle_38,8,AAABBCDDAAABCCDDAAABCCDDAAAAEEDDFFEEEEDDFFFGGDDDFFFGGGGGFFFHGGGG,....x....x...........x.........x..x.....x.............x....x....,19,Beginner,True
puzzle_39,8,AAAAABCDAAAAABCEFFFABBCEGFFBBEEEGGGBBEEHGGGBBHHHHGHHHHHHHHHHHHHH,.......xx.............x...x..........x.....x.....x..........x...,19,Beginner,True
puzzle_2,8,AABBBBBBAACBBBBBDCCCBBEEFFFCEEEEFFFGGGGEFFFFGGGEFFFFFGGGFFHFFGGG,.x............x.x..........x.........x.........x....x.....x.....,20,Beginner,True
puzzle_5,8,AAAABCCDAAAABCCEAAABBCEEAAFFBCEEAFFGGGGEHFFGGGGGHFFGGGGGHHGGGGGG,.......x.....x.....x..........x.x.........x.........x....x......,20,Beginner,True
puzzle_23,8,ABBBCDDDABBCCCCDAABCCCCCAAECCCCCEEEECCCCEEEECCFGEEHCCCFGHHHHCCCG,.....x...x..........x...x..........x..........x...x............x,20,Beginner,True
puzzle_28,8,AAAAABBBAAAACCBDAEAFFCBDAEEFFGHDAEEFHHHHAEEFHHHHAEEHHHHHAEHHHHHH,......x.....x..........x.....x...x.........x....x.........x.....,20,Beginner,True
puzzle_105700,8,AAABBBBBAAACBBBBCCCCBBBBCCDCEEBFEEEEEEBFEEEEEGGGEEEEEGGGEEEEEGHH,.x..........x...x.........x............x.....x.....x..........x.,21,Beginner,True
puzzle_64961,8,AAAABBBBAAACBBBBAACCBBBBDEECFBBBDEEEGBBBDEEEGGEEHEEEGEEEHHEEEEEE,...x..........x...x.........x...x............x.........x.x......,22,Beginner,True
puzzle_80830,8,ABBBBBBBABBBBBBCAAAAADBCAEFDDDDDEEEEGDDDHHHHGDDDHHHHGGDDHHHGGDDD,.....x.........x....x.....x.....x.............x..x.........x....,22,Beginner,True
puzzle_94287,8,AABBBCCCAAAABBCCAAAAACCCAAADDDCCAADDDDDEAAADFDDEAGHDEEEEGGGGEEEE,...x..........x..x...........x.........x....x.....x.....x.......,22,Beginner,True
puzzle_95603,8,ABBBCDEEAABBBDEEAAABDDEEAAAADDDEFAAAGEEEFFFHGGEEHHHHHHHEHHHHHHHH,....x....x.........x..........x.x............x.........x..x.....,22,Beginner,True
puzzle_1976,8,AABBBBBBAAABBBBBAACBBCCBDDCCCCCBDDDCEEEEDDDEEFGGDDHHEGGGHHHHHHGG,.x..........x.....x.....x..............x.....x.....x..........x.,23,Beginner,True
puzzle_2799,8,AAABBBBBAAABBBBBAAACCBBBAACCCDDBAACCCDDEFDDDDDDEFFDDDGGEFFHHGGGE,....x....x.........x.........x.........xx.............x...x.....,23,Beginner,True
puzzle_4335,8,AAABBBBBAAAAACBBAAAAACCDAAAAADDDEEFADDDDEEEADDDDEEEEGGDDEEEEGGDH,...x.........x...x............x...x.....x...........x..........x,23,Beginner,True
puzzle_10,8,ABBCCCDDACCCCCCDAAAACCCEAAAFFCCEAAAAAGGEAAAAGGGEAHAHHGGEAHHHHHEE,..x............x.....x.....x....x...........x....x............x.,24,Beginner,True
puzzle_12,8,AAAAABBBCCAAABBBCCCCABBBDDCCCBBBDDCCEEEBDDCCFFEEDDFFFFGGHDFFGGGG,..x..........x.....x.....x............x.....x..........xx.......,24,Beginner,True
puzzle_80,8,AAAABCCCAAAAADCCAAAAADDCAAAAADDCEEFGGGGCEEFGGGGCEEEGHGGCEEEEHHGG,....x..........x.x............x...x.....x..........x.........x..,24,Beginner,True
puzzle_34,8,AABBCDDDAABBBDDDAABDDDDDAADDDDDDAAADDDEEFFFDDDGEFFFFHHGGFFFFHGGG,....x.....x.....x..........x..........x..x...........x.........x,25,Beginner,True
puzzle_44,8,AAAABCCCAAADCCCCAADDEECCAAAAEECCFFFFFGHCFFFFFGHHFFFFFGHHFFFGGGGH,....x...x.........x..........x.........x.x............x....x....,25,Beginner,True
puzzle_2592,8,AAABBBBBAABBBBBBCBBBDDDEDDBDDDDEDDDDFFFEDDDDFEEEDDDGEEEEHHHHEEEE,..x..........x..x.............x.....x..........x...x.....x......,26,Beginner,True
puzzle_5358,8,AAAABCCCAAAAACCCDDAACCCCDDDCCCECDDDDCFECDDDDFFFFGGGFFFFFHGGGGFFF,....x..........x...x..........x..x...........x....x.....x.......,26,Beginner,True
puzzle_11401,8,AABBBBCCAAADBCCCAACCCCCEAAACCCEEFFGGCCEEFFFGGGEEHFFGGGEEFFGGGGEE,.....x.....x..........x..x.............x..x.....x...........x...,26,Beginner,True
puzzle_102,8,ABBBBCCCAAABBCCCDAAAAEECFFFFGEECFFFFGEEEFFFFGEEEHHHGGGEEHHHHHHEE,....x.....x.....x..............x.x............x....x.........x..,27,Beginner,True
puzzle_1470,8,AAABBBBCAABBBBBDAAABBDDDAAAEEEDDAAAEEEDDFAEEGEDDFFHEEEEDFFEEEEED,.......x.....x...x.........x..........x.....x.....x.....x.......,27,Beginner,True
puzzle_5835,8,AAAABBCCDDABBBCCDDDDDBBCEDDDDDFFEEDFDFFFEEFFFFFFEEGFFFFFHEGFFFFF,...x.........x.........x....x....x............x...x.....x.......,27,Beginner,True
puzzle_749,8,AAAAAAAABAAAAAAABBBAAACCBBBADECCBBFAEECCBBFFFEEGHFFFGGGGHHFGGGGG,...x....x.............x.....x.....x..........x.........x.x......,28,Beginner,True
puzzle_2049,8,AAABBBBBAAAABBBBAAAABCCBAAAACCDDEEEFCCDDEEEFCDDDEEGGHDDDEEHHHHDD,......x..x...........x.........x...x....x.........x.........x...,28,Beginner,True
puzzle_2074,8,AABBCCCDACCCCDDDCCCCCDDDCCCCEDDDFFGCEEDDFFGCEEEDFFFHHEEDFFHHHHEE,...x....x...........x..........x..x...........x..x...........x..,28,Beginner,True
puzzle_6,8,ABBBBBBBAABBBBBBAACCCBBBAACCCDDDAACCCCEEAAFFFFEEAGGFFFEEHHGFFEEE,......x..x.........x.........x.........x....x.....x.....x.......,29,Beginner,True
puzzle_9,8,AAAAABBCAAAADBEEAADDDBEEAAFDDDEEFFFDDDEEFFFGGGEEFFFFGHHEFFFFHHHH,.......x.....x....x.....x.............x....x.....x..........x...,29,Beginner,True
puzzle_41,8,AAAAAABBAAAAAAABAACCABBBDDCCEEBBDDCCCCCBDDDCCCFFGHDFCFFFHHHFFFFF,....x..........x...x.........x...x............x.x.........x.....,29,Beginner,True
puzzle_24,8,ABBCCCCCBBBCCCCCBBBDCCCCDDDDECCCDDDDEEFCDDDDDFFFDDDDGGFFDDDDGGFH,x..........x.....x..........x.........x...x..........x.........x,30,Beginner,True
puzzle_36,8,AAABBBBCAAABBBBCAADDBBBCAADDECCCEEEEECCCEEEEEEFCEEEEGGGGEEEGGHHH,...x....x.........x..........x...x............x.....x..........x,30,Beginner,True
puzzle_379,8,AAAAABBBCDDAEEEECDDAEEEECDCEEEEECCCCEEEECCCEEEFFGCCFFFFFGCCCFFFH,.....x.....x.....x..........x.....x...........x.x..............x,31,Beginner,True
puzzle_529,8,AAAAAAAABBBCCCACBBCCCCCCDDDCCCCCDDDDCCCEFDDDGGEEDDDDHGEEDDDDGGGE,...x.....x...........x....x............xx...........x.........x.,31,Beginner,True
puzzle_534,8,AAAABCCCAAAABBBCAAAABCCCAAAABDDCAAEFBBBBEEEFBBBBEEGFHBBBEHHHHBBB,.......x.....x...x............x....x....x.........x.........x...,31,Beginner,True
puzzle_1016,8,AAAABBCCAAAABBBCDAAABBEFDDAGBFFFGDGGFFFFGGGGFFFFGGGGGGGFGGHGGGGG,.......x...x..........x.....x....x...........x..x.........x.....,32,Beginner,True
puzzle_1057,8,ABBBBCDDABBBBBDDAABBBEDDAAEEEEDDAAEEEEEEAAFGEEEEAAAGGEEEGGGGGHHE,.....x...x.............x...x....x.........x.........x.........x.,32,Beginner,True
puzzle_1314,8,AAAAABBCAAAABBBCAAAAABCCADAAAEEEDDAAAEEEFDDAAAEEDDGGGEEEDDGGGEEH,..x.........x.........x..x...........x..x..........x...........x,32,Beginner,True
puzzle_835,8,ABBCCDDDABBCCDDDABECCDDDAFFFFDDGAFFFFDGGFFFFFFFGHHFFFFFFHHHHFFFF,.x..........x.....x...........x.x..............x.....x.....x....,33,Beginner,True
puzzle_916,8,ABBBBBCDAABBBBEDAAABFEEDAAAFFFDDAFFFFFFGAHHHFFFGAHHHFGGGHHHHGGGG,......x...x..........x.........x.x.........x....x...........x...,33,Beginner,True
puzzle_1126,8,AABBBBBCAAABBBBBAADDBBBBAADDDBBBAAEDDBFFEAEDDGFFEEEHHGGGEEEGGGGG,.......x.x..........x.....x...........x.x..........x.........x..,33,Beginner,True
puzzle_70,8,AAAAABBBCCCBABBBCCCBBBBBCCCCCBDDCCCCEBDDFFEEEEDDFFEEEGGGFFFFHHGG,..x.....x..........x..........x.....x....x.............x.....x..,34,Beginner,True
puzzle_91,8,AAAABBBCAAACCCBCACCCCCCCACCCDDCCEECFDDDDEEGFDDDDEEGFDDDDEEEFFHHH,....x....x.............x.....x.....x....x.........x...........x.,34,Beginner,True
puzzle_182,8,AAAABBBBAABBBBBBACBBBBBDCCBBBBDDCCEEBFDDCCEEEFDDGGEEEDDDGEEEEDDH,..x.........x....x............x....x.........x..x..............x,34,Beginner,True
puzzle_13,8,ABBBCCCCDDBBCCCCDDEECCCCDDEECCCCDFFEGGGCFFFFGGGGFFFFGHHHFFFFFHHH,x.........x...........x..x.........x.........x.........x....x...,35,Beginner,True
puzzle_16,8,AABBBBCCAAABBBCCAAABBDDCEAADDDDDEAAEFFDDEEEEFFDDEEEEEGDHEEEEEGHH,..x...........x..x.........x....x...........x..........x.....x..,35,Beginner,True
puzzle_18,8,AAABBBCCAAAABBBDAAAAEBBDAAAEEEEDAAFFEEEGFFFFEGGGFFFHHGGHFFHHHHHH,......x.....x..........x...x.....x...........x..x.........x.....,35,Beginner,True
puzzle_55,8,ABBBCCCDABEBCCCCBBEECCFFBBEEECFFEEEGCCHHEEGGGHHHEEGGHHHHEEEEHHHH,.......xx.............x..x..........x.....x..........x.....x....,36,Beginner,True
puzzle_895,8,AAABBBCCAAAAABBBDAAAABEBDAAAAEEEDDDDEEEEFFGGEEEEFGGGEEEEFGHGEEEE,......x.....x..........x.....x...x.........x....x.........x.....,36,Beginner,True
puzzle_35,8,AAABBBBBAAACBDEEAACCCDDDAAFCCFGGAAFFFFGGAFFHHGGGAHHHGGGGAHHHGGGG,....x..........x.....x.....x....x.........x...........x..x......,37,Beginner,True
puzzle_226,8,ABBBBBBBAAAACCBDAAEFCCBBAEEFFBBBEEEFFFFBEEFFFFFBEEFFGGGGEEEEGGHH,..x............x.....x..x..........x.....x..........x.........x.,37,Beginner,True
puzzle_377,8,AAAAABBBAAAAABBBAAAAACDBEAAFCCBBEAFFFCBBEEEFFGBBEEEEFGGBHEGGGGGB,.......x.x............x.....x.....x..........x.....x....x.......,37,Beginner,True
puzzle_273,8,AAABBBBBAACCBBBBAACCBBBBCCCCCDBBCCCCDDDEFCCCCDEEFFCGGDEEFFCGGGHH,.x..........x.....x..........x.........xx..........x..........x.,38,Beginner,True
puzzle_829,8,ABCCCCCDABBCCCCDEBBCCCFDEBBCCFFDEBBBFFDDEEEEFFDDEEEGGDDDEEHHGDDD,......x.x..............x.....x.....x.....x..........x.....x.....,38,Beginner,True
puzzle_1434,8,AAAAAAAABBBACAAABBBCCCDDBBBCCDDDEECCCCDDEECCCFDDEGCCCFHDGGCCCFHD,....x.....x............x...x....x............x...x............x.,38,Beginner,True
puzzle_20,8,AABBBCCDABBBBCDDAABBDDDDABBEDDDDEEBEDDDDEEBEDDFFEEEEEGGGHHEEEGGG,......x...x.........x...x..........x...........x.....x...x......,39,Beginner,True
puzzle_123,8,AABBBBCCAAADDBCCAAADDBDCDDDDDDDDEEDDDDDDFEEDDDDGFEEDDHHGEEEDDHHG,...x..........x...x.........x....x.............xx............x..,39,Beginner,True
puzzle_136,8,ABCCCCCCAACCCCCDAACCDDCDAACCDDDDAECCFFDDAEEFFFDDEEEEEFFGEEEEHHHH,.x.........x....x.............x.....x.....x............x.....x..,39,Beginner,True
