name,N,board_1,solution,score,tier,is_solved
mono13_3star_1142,13,AAABBBBBBDDDDAAABCBBBDDDFFAACCCBBBDFFFFAACCCCCBEEEFFAACGGCCEEFFFFAACGGCCCELFFLGGGGGCCCELLLLGGGGCCCJLLLLLGHHHCJJJLLLLLGHIIKKKJLLLMLGHIIKKKKLMLMLGGGIIKKKLMMMLGIIIIKKKKKKKK,....x.x.....x..x.....x.x..x.....x.....x....x...x.x..x.x.........x......x.x.x..x.x.x...............x.x.x..x.x.x..............x.x.x..x.x.x..............x.x.x..x.x.x.......,120,Beginner,True
mono13_3star_2986,13,GGABBBBDDDDDDGGABBDDDDDDDDGAABCCCCEDEDDGAGCCCCEEEEEFGAGGCCCEEEEEFGGGGGGJEEKFFFGGGGGJJJJKKKFGHHGGIIJKKKKKGHHHHIJJKKKKKIHIIIILJJKKMKIHIIILLLJKKMKIIILILLLJMMMKIIILLLLLLLLLL,..x.x.x..............x.x.x.x.x..x..............x.x.x.x..x.x..............x.x.xx..x.x..............x.x.x.x.x.x...............x.x.x..x.x.x..............x.x.x.x.x..x.......,122,Beginner,True
mono13_3star_4050,13,AAAAADDDEEEFFAAAAACCDEEEEFAAAACCDDDEFFFABACCCDDFFFFFABAGCCDDFFFFFBBBGCCDDFFFFFGGGGCCDJJJKKKGGGGGGGJJKKKKGGHHGGGGJKKKKHGHHIGLLKKMMKHHHHIGGLLLMMMHHHIIIGLMMMMMHHHMMMMMMMMMM,....x.x.x....x.x........x......x.x.x....x.x........x......x.x.x..x.x.x...............x.x.x..x.x.x...............x.x.x..x.x.x......x........x.x....x.x.x......x........x.x,125,Beginner,True
mono13_3star_305,13,GAAAAAADDDDDDGAGAEEEDEDDDDGGGBECEEEDDDDGBBBECEEEEEFDGBGCCCEEEEFFLGBGGCEEEEFFFLGGGGHJJJJLLLLGGGGHHHHJLLLLGHGHHHKLJLLLLGHHHIKKLLLLMMHHHIIIKKKLMMMIHIIIIKKKMMMMIIIIIIKKMMMMM,....x.x.x.....x........x.x...x.x.x......x.......x.x....x.x.x......x.......x.x....x.x.x.....x.........x.x..x.x...x..........x...x.xx.x.....x........x.x....x.x.x......x...,127,Beginner,True
mono13_3star_2084,13,AAAAAAADDDDDDAABBBAADDDDDDBABBBAEEDDDDFBBBBBCJEEEDFFBBBCCCJEFFFFFBBBBGCJJFFFFFGGGGGJJJFFFKFGHHHGJJJJKKKKHHHHHHJJJJJKKHHHIHILLJJJJJIIIIIILLJJMJJIILLIILLLMMMMIILLLLLLLLMMM,...x....x...x.x...x....x.....x...x....x.x...x...x......x...x...x.x....x...x.....x....x...x.x...x....x.....x...x....x.x...x...x......x...x...x......x...x...x.x....x...x..,130,Beginner,True
mono13_3star_3152,13,AAAAAAEEEEEEECCCCADDEEEEEFBBBCCCDEEEEEFHBCCCCDDFFFEFHBCCCCCDFFFFFHGCCCCCDJJJFFHGGGCCCJJJJKFHHHGGGJJJJJKFHHHIIIJJJKKKFHHHIIIIJJLKKKHHHIILLLLLLMKHHHIIILLLLLMMHHHHILLLLLMMM,x.x.........x....x.x.x....x.x.......x......x.x.x.....x........x.x...x.x.x......x.......x.x....x.x.x......x.......x.x....x.x.x.....x........x.x...x.x.x..............x.x.x,132,Beginner,True
mono13_3star_3896,13,AAAAADDDDEEEEAAABDDDDEEEEEABBBDCDDEEEEEBBBBCCDDDEFFFGBDCCCDDDEFFFGBDDDDDDEEFFFGGGGGGJJJFFFKGGGGGGJJKFFKKHGGGGIJKKKKKKHHHIIIIIKKKKKHHHHIIILLLMMKHHIIIIIILMMMMHHHIIIIILMMMM,..x.x.x......x........x.x....x.x.x......x.......x.x....x.x.x......x........x.x....x.x.x....x.x.........x......x.x.x..x.x.x...............x.x.x..x.x.x...............x.x.x,134,Beginner,True
mono13_3star_572,13,AAAAADDDDDEEEAAAAACCDEEEEEAAABCCDDDEEEEABBBCCCDDEEEFABCCCCCCDEEEFABCCCCJJDDFFFAAGGGCJJJJJKFGGGCCCJJJKKKKGHHJJJJJKKMMMHHHHIJJLLLMMMHHHHILLLLLMMMHHHIIILLLLMMMHHHHLLLLMMMMM,..x.x.x......x........x.x....x.x.x......x........x.x...x.x..x.....x........x.x....x.x.x......x.......x.xx.....x.x......x.x......x.x......x.x......x.x.....x..x.....x.x...,136,Beginner,True
mono13_3star_2665,13,AAAAAAAADDDDDAAAAAADDDDDDDABBAACDEEEDDDBBBAACDEFFDFFBBBBCCEEFFFFFBBCCCHFFFKFFFBBGGGHJFKKKKFGGGGHHJFFKKKKHHHHHJJJJKKKKHHHHIIILLLKKMHHHHIIILLLLLMIIIIIILLLLMMMIIIIIILLLLLLL,.....x..x.x...x.x........x.....x.x.x...x.x........x.....x..x.x...x.x........x.....x.x..x...x.x........x.....x.x.x.....x........x.x...x.x.x......x........x.x...x..x.x....,139,Beginner,True
mono13_3star_2789,13,AAAAAAADDDDDDBAAAAAAAADDDFBAACCCCEEFFFFBBBCCCCEEEFFFBBBCCCCEFFFFFBBBBCJCFFFFFFGGGBCJJJFJJFFHHGGHHJJJJLLLHHGHHJJJLLLLLHHHHHJJJKLLLMHHHHHKKKKKLLMHHHHHHKKKKMMMHIIIIIKKKKKMM,.x.x...x..........x...x.x.x..x...x..........x...x.x.x.x....x.........x....x.x.x.x...x..............x.x.x..x.x.x..............x.x.x.x..x.x..............x.x.x.x.x.x.......,141,Beginner,True
