name,N,board_1,solution,score,tier,is_solved
puzzle_1485,8,AAAAAAAABBBABACADDBABCCCDBBBBBBCDEBFBFCCEEBFFFGCEBBEFGGCEEEEEHGG,..x.........x....x.............x...x..........x.x............x..,14,Beginner,True
puzzle_145,8,ABBBCCCDEEBCCDDDECCCDDFDEEECCCFDEGEEFFFDGGEGFGFFHGGGGGGFHHHFFFFF,x.........x............x.....x.....x..........x.....x....x......,15,Beginner,True
puzzle_437,8,AABBBBBCABBDBCCCABDDCCEEABBDDCCEABDDCCFEABBDDGEEAHHDGGGGAAHDDDDG,x............x.........x...x..........x..x..........x.....x.....,15,Beginner,True
puzzle_451,8,AAABBBCCDADEBFFCDADGGFCCDDDGFFFCDHDGFHFFHHHGFHHFHGGGFFHFHHHHHHHH,.....x.....x.....x.............xx...........x.....x...........x.,15,Beginner,True
puzzle_322,8,ABBBBBBCAAABCBCCABBBCCCDAABCCDCDABBBEDDDFFEEEEEDFGEGEDDDHGGGGGGD,......x...x..........x.........x....x....x.........x....x.......,19,Beginner,True
puzzle_551,8,AAAABBBCABBBBCCCAAAABBBCDAEABFBCDDEEEFBFDEEFFFFFDEDDFGGGDDDFFFHH,.x............x.....x.....x.....x..........x.........x.........x,19,Beginner,True
puzzle_952,8,ABBBBCCCABAABBBCABADDCCCAAADEEFCDADDDEFCDDDEDEFGDEEEEEFHDDDHHHHH,.....x.....x.....x............x.x..............x..x.........x...,19,Beginner,True
puzzle_1225,8,AAAABBBBCACAAAABCACADBBBCCCDDDEBCDDDEEEBCCFFFFEECGFGEFFEHGGGEEEE,.......x....x.....x...........x..x...........x.....x....x.......,19,Beginner,True
puzzle_20,8,AAAABCCCABBABBBCAABBBCBCDABECCCCDDBEECFCDGFFFFFCDGFGFGGCHGGGGGCC,..x..........x.........x...x.....x..........x.........x.x.......,20,Beginner,True
puzzle_38,8,AABCDDDEABBDDEDEAFFFDEEEAFGFFFEHAFGFGHHHAFGGGGGHFFFGHHGHFGGGGHHH,...x.....x..........x.........x.x............x....x............x,20,Beginner,True
puzzle_48,8,AAAAAAAABABCACCABBBCACAABCCCCCCDBBBBEDCDFFBEEDDDGGGGEDEDHGEEEEEE,......x...x..........x.........x....x....x.........x....x.......,20,Beginner,True
puzzle_2386,8,ABBBBBBCAABDBCCCABBDBBBCAABDBDCCEAADDDDCEEAFDCCCEFFFFGGCFFHHGGCC,....x....x.............x.....x..x..........x..........x...x.....,23,Beginner,True
puzzle_6443,8,ABCCCCCDBBECDDDDBEEFFFFDBGEHHHFFBGEGGHHFBGGGHHFFBBBGGHFHBGGGHHHH,x..........x...........x..x.........x.........x..x...........x..,23,Beginner,True
puzzle_107,8,AABBBBCCDAAEBFFCDDAGGFCCHDAAGFFCHDHAAHFFHHHAHHHFHAAAAHFFHHHHHHHH,.....x.....x..........x.....x....x.............x..x.....x.......,24,Beginner,True
puzzle_252,8,ABBBBBBBAAAAABCBADDDCCCCAAADDDDCAEAAADCCEEAEDDCFGEEEEGHFGGGGGGHF,....x.....x..........x.....x.....x.............xx.............x.,24,Beginner,True
puzzle_7,8,AAAABCCCABBBBBCDAAABCCCDEFFBCDDDEGFFFFFDGGGFDDDDGHHFFFFDHHDDDDDD,...x.........x.........x....x...x.........x...........x..x......,25,Beginner,True
puzzle_1862,8,ABBBBBBBAABCBCBDEAACCCBDEEECDCCDFEGCDDDDGGGCDCHHGCCCCCCHGGGGCHHH,......x..x...........x....x.....x...........x..........x...x....,26,Beginner,True
puzzle_5376,8,AAAAAAABACCADBBBACAADDDBACCAADBBCCAAEDBDFCCCEDDDFCGGEEEDFHGEEDDD,......x...x..........x.........x....x...x..........x.....x......,27,Beginner,True
puzzle_5513,8,AAAAABBBACABABDBACABBBDEACACBDDECCCCBBDFCGCGHHDFGGGGGHFFGHHHHHHF,.x.........x...........x.....x....x.........x.........x.x.......,27,Beginner,True
puzzle_3768,8,AAAABBBBCACAAAABCCCCCBBBDDCEBBFBDCCEEBFBDDEEBBFFDGGEFBBFGGHHFFFF,.......x.....x....x.....x...........x.........x..x.........x....,28,Beginner,True
puzzle_4,8,AABBCCCCDABCCEECDADCEECCDDDDDEEEFGDHDDDEGGGHEEEEGHGHHHHEHHHHEEEE,...x.....x............x.....x...x.........x..........x.........x,29,Beginner,True
puzzle_23,8,AAABBBBCADABEBCCDDBBECCFDGEEEECFHGGECCCFHGEEECFFHGGGCCCFGGFFFFFF,..x..........x...x..........x.........x.x..........x...........x,29,Beginner,True
puzzle_72,8,AABCCCCCBBBBDCDCBEEEDDDFGGEGFDFFGEEGFFFHGGGGHFHHGHHHHFFHGGGGHHHH,.x.............xx............x....x.........x.........x....x....,30,Beginner,True
