name,N,board_1,board_2,solution,score,tier,is_solved
puzzle_42123,10,AAABBBBBBBAAACCDDDBBAAACEEBBBBAFACGEBBBEFFACGEEEEEFFAAGEHEHHFFFAGEHHHHIFFFGGHHJJIFFIGGJHJJIIIIIIJJJJ,AAABBBCCCCAAAABBBBBCAAADDBBCCCEAADDDFCCFEEDDDFFFFFEEDDFFGGGGEEDDHFGGGGIEHHHHHGJJIEEEHHJGJJIEEHHHJJJJ,..x......x.....x.x...x.x.............x.x...x.x.....x......x.....x.x...x.......x...x.x.....x.....x...,56,Beginner,True
puzzle_61710,10,ABBBBCCCCDABBCCCCCDDAABBCCEEDDAAABBCEEDDFFFFBEEDDDFFFBBBEGHDFFFFIGGGHHJJJIIIGGHHJJJJIGGHHHJJIIIIIHHH,AABBBCDDEEAAABCCDDEEAAFBBCDDEEFAFBBDDEEEFAFGGDDEEEFFFFGGGEHHIIFFFGGGHHIIIJJJGHHHIIJJJGGGHHIIJJJGGGGH,...x.x....x........x.....x.x...x.x............x.x.x.x..............x.x..x.x...........x.x..x..x.....,58,Beginner,True
puzzle_39783,10,AAAABCCCCCAAAABCCDDDAAAABCCCDDABBBBCCCEEBBBFBCEEEEFFFFFEEEGEFFFHHIEGGGJJJHIIIIGGJJHHIIGGGGJJHIIGGGGG,AAAABCCDDDBAAABCDDDDBAAABCCDDDBBBBBCCEEEBBBFBCCEEEBBFFGCEEHHFFFFGCHHHHFIIGGJJJHHIIGGGJJJHHGGGGGJJJJH,...x.x...........x.x.x..x...........x.x..x.x............x.x.x...x.......x....x..x....x......x......x,59,Beginner,True
puzzle_27385,10,AAAAAABBBBAAAAACCCCCAAAAACDCCCEAAAADDDDDEFFFAGDDGGEEEEGGGGGGEEEEEGGHHGIIIIJHHHHHIIJJJHHHHHIIIJJJHHHH,AABBCCCDDDAABBCCCCDDABBBBECCEEAABEEEEEEEAAAAAAFFEFGGGAAHFFFFGGGGIHFFFFJJJIIHHHFFJJJJIIHHHHJJJJIHHHHH,.......x.x...x.x.....x.....x.......x...x.x.x............x.x.x.x...........x.x...x.......x...x.x.....,66,Beginner,True
puzzle_7632,10,AAAAAAABBBAAACAABBBBCCCCCABDDBCECCCADDDBEEECFFDDGBEEEFFFFGGBEHIFFFFGGGEHIIIIIIJGEHIIIJJJJGEHHIIJJJJJ,AAAAAAAAABAACCCDEEEBAACCCDDEDBAFFDDDDDDBFFFFDGDDDBFFFGGGGBBBHFFGBBBBIBHHHJJJIBIBHHJJJJIIIIHHHHIIIIII,x...x...........x.x...x.x...........x.x.x.x............x.x.....x.....x.x...x.......x...x...x.......x,68,Beginner,True
puzzle_3559,10,AAAAAAABBBCDDDAABBEECCCDAAEEEECCCCCAAEFEGGGCCAAAFFGGGGGFFFFFHHGIGGFFFFHHIIIGFFJJHHIIIGJJJJHHHHHHJJJJ,AAAABBBBCCAAABBBBCCDAAAABBDDDDAEEEFBDDDDAFFEFBBGDDFFFFFBGGGGHFIIFBGGGGHHIIIIIIGJHHIIIJJJJJHHHIIIIJJJ,.....x...x.x.....x.....x.....x.x.....x.....x.x....x.......x.....x.x...x.x...........x.x.....x.....x.,69,Beginner,True
puzzle_44931,10,AAAAABCCCCDDAABBCCCCDDAEBBBCCCDDAEBBBCCCDDDEEBBCCCDFFEBBBGGGFFHEHGGGGIFFHHHJJIIIFFFHHHJJIIFFFHHJJJJI,AAAAAAABBBAAAAACBBBBDAAEECBBBBDAEEECFFBBDDEEEEFFBFDGGEHHFFFFGGGHHHHFFFGGGHHHIFJJGGGGHIIJJJGGGGGGIIJJ,x.x............x.x..x..x...........x..x..x.x.............x.x.x..x...........x.x...x.x...........x..x,74,Beginner,True
puzzle_50332,10,AAAABBBBBBAAACCCBBBBAADCCCEEEEAADDCEEEEEAADCCEEEFEAAGGCFFFFFGGGHHIIJJFGGHHIIIIJFGGHHIIIIJJGGGHIIIIII,AAAABCCCCCAABBBBBDCCAAEEBFBDDDEAEBBFDDDDEEEEEFFDFDEEEGEFFFFFEEGGEHHHHFEIGGJJJJHHIIIGGJJJHHIGGGJJJJHH,.x....x.......x...x.x.x...........x....x..x....x.......x...x...x...x...x...x.......x....x.x.....x...,77,Beginner,True
puzzle_2977,10,ABBBBBCCCCAAABBBCCDCAEBBBCCCDDAEEBEECDDFGEEEEEFFFFGGGGEHHFFFGGGGGHHHFIJJGHHHHFFIJJJJHHHHFIJJHHHIIIII,AABBBBCCDDABBBBCCCDDAABBBCCCDEAABFCCCDDEAFFFFGDDDEAFHHGGGGEEAHHHGGGEEEIIHHGGGEEJIIIIIGGGEJIIIIIGGGGJ,....x.x...x.......x...x..x....x......x....x.x...........x.x..x.x.............x.x...x.x.....x.......x,78,Beginner,True
puzzle_41298,10,AAAABBCCCCAAAAABCCCCADADABBCCCADDDDBEECCDDDDDEEEEEFFFGGGHEHEFFFGGGHHHEFFFFGGHIHHFFFGGGIIIHJJJGGIIIII,AAAAABBCCCAAADABBCCCAADDBBCCECAADDDEEEECADDFDEEEEEFDFFGHHHHHFFFFGGIHHHFFJFGGIIHHJJJFGIIIIIJJJJJIIIII,...x.x.....x.....x.......x...x...x...x...x.......x....x.x.....x.....x.x...x...........x.x.x.x.......,80,Beginner,True
