name,N,board_1,solution,score,tier,is_solved
puzzle_1,6,A***AA*A*AA*AAA**AAA**AA*A*A*AA*AAAA,x.........x...x........x.x.......x..,135,Hard,True
puzzle_2,6,*A*A*A*AAAAAAAAAAA*A*AAAAAAAAA*A***A,.x.......x..x.........x...x........x,135,Hard,True
puzzle_3,6,AAA*AAAAAA**AAAA**AA*AA*A**AAAAA*AAA,....x...x...x........x.......x.x....,135,Hard,True
puzzle_4,6,A***AAA***AAAAAAAAAAA***AAAA*AAAAAAA,....x.x........x...x.........x..x...,135,Hard,True
puzzle_5,6,A*A*A**AA**A*AA*A*AAAA*A*AAAA*AA*AAA,x.......x.......x..x.......x.......x,135,Hard,True
puzzle_6,6,**A**AAAAAAA*AAAAAA*AAAA*AA**A*AAA**,.....xx.......x.......x..x.......x..,135,Hard,True
puzzle_7,6,*AAAAAAA***AA***A**A**A*A**A***AAAAA,..x...x.........x..x.......x.......x,136,Hard,True
puzzle_8,6,AA*AA**AAA*A*AA*AAAA*AA*****AAAA***A,...x.......x..x...x.........x..x....,136,Hard,True
puzzle_9,6,**AAA*A*A**AA**AA*A***A*AAAA***A*A*A,..x........xx.........x..x.......x..,136,Hard,True
puzzle_10,6,**AAA*A*A**AA**AA*A***A*AAAA***AAA*A,..x........xx.........x..x.......x..,136,Hard,True
puzzle_11,6,AAA***AAA**AAA**AAA*AA*AA*AAAAAA**AA,..x........x.x.......x..x.........x.,136,Hard,True
puzzle_12,6,AAAAAAAAA**AAA*AA****AA***AAAA*AAAAA,....x...x...x........x.......x.x....,136,Hard,True
puzzle_13,6,A*A****AAAA***AA*AAAAAA*AAAAAAA**AAA,x.......x........x...x...x........x.,136,Hard,True
puzzle_14,6,***AAAA*AAA*AAAAAAAA**AAAAA*AA*A**A*,...x..x.......x........x.x........x.,136,Hard,True
puzzle_15,6,**AAAAAAAA***AA***AAA*A*A*AAAA*AAA**,.....x...x...x........x.x.......x...,136,Hard,True
puzzle_16,6,**AAA*AAAA*A*A*AAA***AA***AAAAAAAA*A,...x.......x.x........x...x...x.....,136,Hard,True
puzzle_17,6,*AA*AAA*AAAAAAAAAAAA**AA*AA**A*A***A,.x.......x..x.........x...x........x,136,Hard,True
puzzle_18,6,A*A**AA*AAAA***AA***A*AAAAAA*AAAAAAA,..x...x........x.......x.x........x.,137,Hard,True
puzzle_19,6,AAA**AAAAAA**A***AAA*AAA*AAAAA*A***A,x........x...x........x...x........x,137,Hard,True
puzzle_20,6,AAA*A*AAA**A*A*AAA*AA*A**AAAA**AAAA*,x..........x...x...x........x...x...,137,Hard,True
puzzle_21,6,*AAA**A**A**A**AA**A***AA*A**A*A**AA,.x.......x..x..........x..x.......x.,137,Hard,True
puzzle_22,6,*A**A*A*AAAAA******AA**AAA*AA*AAA**A,....x...x...x..........x...x...x....,137,Hard,True
puzzle_23,6,*AA**AAAA**AA**AAAA*A**AA*A*AAA**A*A,.....x.x........x...x...x........x..,137,Hard,True
puzzle_24,6,AAAAA*A***AAA**AA**AA*A***AA***AAAAA,..x...x.........x..x.......x.......x,137,Hard,True
puzzle_25,6,AA***AA*A**AAAAA*A**AAAAA*AAAAAAAAAA,.x.........x..x.......x.x........x..,137,Hard,True
