name,N,board_1,solution,score,tier,is_solved
puzzle_3880_1,9,AAAAAAABBACCCCAAABAAAAADBBBAAEEDDBBBEAEEDDFFBEEEGGHHFFEEEGGHHHHIEEGGGGHGIIIGGGGGG,......x.x.x.x..........x.x.x.x..........x.x...x......x...x.x...x......x...x.x....,47,Beginner,True
puzzle_3117_1,9,AAAABBBBBAAACCBBBBDDECCCCBFDDEECCCFFDDDECCCFFDDDDGGCHFDDIIGGHHFDDIIGHHFFIIIIIIIIF,...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x...x......x,48,Beginner,True
puzzle_358_1,9,AAAABBCCCDDDDBCCCCDDDBBBCEEDDDBBCCCEDBBBBCCEEDDDFFFFEEGHHHHGGIEGGGHGGGIEGGGGGGGIE,x.x..........x.x....x.....x....x.x..x.......x...x.x....x.....x....x.x....x.....x.,49,Beginner,True
puzzle_113_1,9,ABBCCDDDDABBCEDDFGABBCEDDFGAABBEEEFGAABBEEGGGAAEEEEGGHAAEEEEGGHAEEEGGGHHIIIIGGGHH,...x.x....x.....x....x.x...x......x...x.x..........x.x.x..x..........x.xx.x......,50,Beginner,True
puzzle_1171_1,9,AAAAABBBCAAAAABBCCADDDDDDCCAEEDFDDCCEEEGFFDCCFFGGGFCCCFFFFFFHHCIIIIHHHCCIIIIHHCCC,.....x.x..x.x...........x.x..x.x....x.....x....x.x....x......x....x.x....x......x,51,Beginner,True
puzzle_479_2,9,ABBCCCCCDABEEECCDDABEEECDDDBBEFFDDDDBBBFFGDGGBBFFGGGGGBBBFFGGHGBBBIIGGHGBBBBIIHHG,x...x......x...x..x.......x..x.x..........x.x.x.x..........x.x..x.x..........x.x.,52,Beginner,True
puzzle_6602_1,9,AAAABBBBBAAABBBBCBADDDBBBCCBBBBBBBCCEBFFFBBCCEBBFFBGGGEBGGGGGGHBBGIGIIHHBBBIIIHHH,.x.x..........x.x..x.x..........x.x.x.x..........x.x..x.......x..x...x......x...x,53,Beginner,True
puzzle_130_1,9,ABBBBBBBBAAABBBBCDAACCCCCCDEAACCCCCDEFFFCCCCCEEFFCGHHHEEEEGGGHHEEEEEGGHHEIIIEGGHH,....x.x....x.....xx...x..........x.x.x.x..........x.x.x.x...........x.x..x.x.....,54,Beginner,True
puzzle_3379_1,9,AABBCCCCDAABCCCDDDACBCCCCCCACCCCECCCCCCEEEEFCGGGHEFFFFHGHHHFFFFHHHHHFIIIHHHHHIIII,.x.x...........x.x..x.x....x.......x....x.x..x.x...........x.x..x.x..........x.x.,55,Beginner,True
puzzle_5224_1,9,AAAAABBBBAAAAABBBCAADBBBBBCDDDBBBCBCDDDEBFCCCGGDEBFHHHGGGEFFHHHGGGEEFHHHGGIIIHHHH,.x....x......x...x..x...x..x.......x...x.x....x.....x....x.x...x......x...x.x....,56,Beginner,True
puzzle_647_1,9,AAAAAAABBACAAAAABBCCAAADDBECFFFAADEECGGAADDEECCGGGHDEECIHHHHHHEIIHIIHHHHIIIIIIIHH,.....x.x..x.x..........x.x..x.x...........x.x..x.x....x.......x..x...x..x...x....,57,Beginner,True
puzzle_3225_1,9,AAABBBBBBAABBCCCDDABBBCEEEDFFCCCEEGDFCCCCCEGGFFCCCEEGGHHCCCGEGGHHCHCGGGGHHHHHGIII,..x.x....x......x....x.x....x......x....x.x..x.x...........x.x..x.x...........x.x,58,Beginner,True
puzzle_378_1,9,AABBBBCCCAABBCCDDCAEFFFCDCCAEEECCDCCEEECCCCCGEECCCCCCGEECCCCCCGHHHHCIIIIHHHHHIIII,...x.x...x......x...x.x....x.....x....x.....x....x.x...x......x...x.x....x.....x.,59,Beginner,True
puzzle_126_1,9,AAAAAAAAABAAAAACCABAAADCCCEBADDDCCCEBAFFDCCGEBFFFFFGGEBFFFFGGHEBIIIIIHHEBIIIIIHHE,..x.x....x.....x......x...xx.x...........x.x..x.x..........x.x..x.x...........x.x,60,Beginner,True
puzzle_502_1,9,AAAABBBBBCAAAABDDDCCEEABDBBCFFEBBBBBFFFEEEEBBFFEEGGGGBFFFEEGGGBFHHHHHGGGHHHHHIIIG,..x.x....x.......x....x.x..x.x............x.x.x.x..........x.x..x.x..........x.x.,61,Beginner,True
puzzle_1652_1,9,AABBBBBBBABBCCCCCCADBBCCCEEADDBBCEEEADFFFGHHHADGGGGGHHADIGGGGHHADIIIIIIHIIIIIIIII,x.x...........x.x..x.x...........x.x..x.x....x......x....x.x....x......x....x.x..,62,Beginner,True
