name,N,board_1,solution,score,tier,is_solved
puzzle_38692,17,AA**A*A**A***AA**A*AAA***A*AA***AA****A*A*A**A*A***A*A******AA***AAA****A*A*A***AA***A*A*********AAA*A*****A**A*A*A*****A*A**A**AA***A*A***A*A*A*AAA***A**A*A***A*A***AAAA**A**A*AAAA*A*****A*A***A******A*AA*****A*A*A*AA*AAAAA*A*A*A*AAAA*AA*******A*A*AAA***AAAA*A********AA*******AA*A*AAA*A*,....x.x..x...x...x.x........x...x.....x.x.x....x...x.x.......x....x.....x.x.x...x....x.x...........x.x.....x..x.x.x.....x.x..........x.x.....x.x.x.x......x.x..........x.x.....x.x..x.x.....x.x..........x.x......x.x.x.x....x.x.x..........x........x.x.x.x....x.x.x.........x........x.x.x.x...,85,Beginner,True
puzzle_38693,17,A*A*A*AAA*****A**********AAAAA***AAAA*A*******A*A*****AA***A*A*A***AA*A*A*A***A**A*AAAA*******A*A*A*AAAA*AAA*A******A*AA****A*A*AAA*A*AA*AAA*A*A*****A*A*AA********A*A*AAA*A*A**AAA*A*A*A*A*****AAA**A*AAAAAA***A*AAA*****AA**AA*A**A**AA*A*A*A****A*A*A******A*A*A*******A*A*AA*A***AAA*A*****A*,..x.x.x.......x..........x.x.x...xx.x.x.........x..........x.x.x...xx.x.x.x...................x.x.x.x..x.x.x.x..................x.x.x.x..x.x.x.x...................x.x.x.x.x.x..x.x..................x.x.x.xx...x.x.x..........x........x.x.x.x....x.x.x..........x.......x.x.x..x...x.x.x.......,85,Beginner,True
puzzle_39038,17,***A*A*A*A**A***AA***A******A*AAAA**A*A*AAAA*****A********A**A*AAA*AA*A*A*A******A********A***A*A*A*A**A*AAAAA***********A**A*A*A*AAA*A*AAAA*A*AA****A*A**********A*A*A*A*A*A**AAAA******A*******A***A*A*A*AA*A*A*A*A****AA*A******A**AA*A*A*A*A*A***AA**AAAA*A***A*AA**AA*AAA*AAAA*AA**A****AAA*,...x.x.x.x.......x..........x.x.x...x.x.x.x..................x.x.x.xx.x.x.x...................x.x.x.x..x.x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.x.x.x..x.x...................x.x.x.xx.x.x...x..............x...x.x...x.x.x....x.....x........x...x.x...x.x..x...x.....x..,86,Beginner,True
puzzle_39039,17,AAA*AA**A****AAA****A*AA**AA*AAAAA*A*A***AA**AAAA*A******A**AA*A*A*AA*A*A*A*A****AA*A******A***A*A*A*AA*AA*AAAA******A**********A*A*A*A*AAAA*A*AA****A*A***A**A*A*A*AAA*A**A*AAAAA*******A******A***AAA*A*A*A*A*A*A******A**********A**A*AAA*A**A*A*AAAA*****A*A***A******A*AAAA***A*A*A*A**A***A,.x..x...x.....x........x...x.x...x.x.x....x.....x........x...x.x...xx.x.x...x..................x.x.x.xx.x..x.x..................x.x.x.x..x.x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.x.x.x.x.x....................x.x.x.x..x.x.x.x........x..........x.x.x....x.x.x.x.......,86,Beginner,True
puzzle_39040,17,*AAAA*A*AA*****A*A**A******A*A*A*A**AAAAA*AA******A******A***A*A*AAAA**A**A*AAA*****AA****A**A*A*AAA*AAAAA*A*A***AA**********AAAA*A*A*A**AAAAA*A********AAA*****A*A*A*AAA**AAA*AAA***A***A*A**A***A*A*A*A*A*A*AAAAAA****************AA*AAA*A**A*A**AA****AA*A*A*******A*A*A*A***A*A*A***AA**A**AA,.x..x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.xx..x..x.x..................x.x.x.x.x.x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.x.x.x.x.x..................x.x.x.x..x.x..x..........x.......x.x.x.x...x.x.x..........x.,86,Beginner,True
puzzle_39366,17,*A*AAA*A*AA*******AA********A*AAAA***AAA*A*A*******AA*AAAA*A*A*A*AAAAA*AA*A*A*A*****AA*A******A***A*A*****A*AAAA*A**A**AAAA***A*A***A*A**A***AAA*A*A*A***A*A***AA**A**A*A*****A*A*A**A*****A*AAA*********A*A***AA***A*A*AA***AAA***AA****A*A*A***A*A**A*A*A****AA***AA*A***AAA*A**AA***A**A*A**AA,...x.x.x.x........x.........x.x.x....x.x.x.x........x..........x.x.x....x.x.x.x......x.x..........x.x.....x.x..x.x.....x.x..........x.x......x.x.x.x.....x.x..........x.x.....x.x.x..x.....x.x...........x.x....x...x.x.x.....x....x.......x.x...x....x.x.x.....x...x........x.x...x...x..x.x....,87,Beginner,True
puzzle_39367,17,*AAAAA**AA****A*AA*AA***A*AAA***AA*A*A*A***A***AA*******A*A*A*A***A**A*A*AA******AA*A******AA*AAA*AAA**A*AAA*******A***A*A*A**A*A*A***AAA*A*AA*A*****A**A******AAAAAAAA*A*A*AAA**A**A*A*A****A**AAAA*A*A*A**A*A*****A***A***AAAA*A*A*AAAAA****A*A***A*A*A*A*A*AA*****A*AAA******AA**AAA**A*AA*A*A,.x.x.x........x.........x.x.x....x.x.x.x.......x..........x.x.x...x..x.x.x.......x..........x.x.x...x..x.x.x.......x..........x.x.x...x.x.x.x........x.........x.x.x....x.x.x.x.......x..........x.x.x...x..x.x.........x...x....x.x.x.x........x.........x.x.xx.....x.x.x..........x.......x.x.x,87,Beginner,True
puzzle_39368,17,A*AAA***AAA*AAA*A****AAA*A***AA****A******AAAA*AAAA*A**A*A*AA*AA****A*A****A**A***AA***A*A*A*A*A*A***AA*AA******A*****A*A**A*A*A***AA***A*AA**AA******AAA*****AAAAA*AA*****AAA*A*******A*AA**A**AAAAA*AA***A*AAA*********A*A*A**A*A*AAA*AA****A**AA*******AAAA**A*A*AAA*A*A*A**AAA*A*A*AA*A*AA*A*,..x.......x...x.x....x.x.x...x.....x........x...x.x....x.x.x...x....x.x.......x...x......x.x.x...x....x.x.......x.....x....x.x.x...x....x.x...........x.x.....x.x.x.x......x.x.........x.x......x.x.x.x......x.x.........x.x......x.x.x.x.....x..x.........x.x......x.x.x.x......x.x.........x.x.,87,Beginner,True
puzzle_39697,17,*AAAAA*****A*A**A****AA*A*A***A*A*AAA*A******A*A***A*****A*A**A*A*A*A*A*A*****A********AAAAA*AA**A*A***A*A***A**A*AA**A***A**AAAA**A*A**A**AA*****A*****A*AAA**A*A*A*A*A**A***A*A***AAA*AAAA*AA***A*AA*AAAA****AAA*AAA****A*A*A*A*******A*AA*******A*AAA*****A**A*AA******AAA*A**A***AAAAA*AA**A*,.x.x.x.....x............x.x...x.x.x.x.x......x...........x.x....x.x.x.x.x.....x............x.x...x.x...x.x......x.....x......x.x...x.x..x...x.....x.....x..x.....x...x.x......x.x...x.....xx.x.........x.x.......x.x.x......x.x.x.......x.x........x.x.x.....x..x.x.......x.x........x.x.x.....x.,88,Beginner,True
puzzle_39698,17,A*A***A*AA****A******A***A*A*A*AAAAAA*****A*A***AA***A***A*A*A*A***AA*A*AA**AAA****A**A**A*A***AA*A*A*A*AAA**A*A***A***AA*A***AA**AAA*A**AAA*A***A***A**A*****A*A***A*AAA*AA*A*AA**A****A*****A*AAA***A*A*A**A*A*A**AA******A*******A****A*A*AAA*A*A***AAA*A**********AA*A*AAA*A**A*A*A***A*A*A**,x.....x.x.....x......x.....x.x...xx.x.....x.....x........x...x.x...xx.x.x...x..............x....x.x.x.x.x.x....x..............x...x.x.x..x.x.x...x..............x...x.x.x..x.x.x...x..............x...x.x.x..x.x.x...x..............x....x.x.x.x.x.x....x..............x...x.x.x..x.x.x...x......,88,Beginner,True
