name,N,board_1,solution,score,tier,is_solved
puzzle_1,17,AA**A*A**A***AA**A*AAA***A*AA***AA****A*A*A**A*A***A*A******AA***AAA****A*A*A***AA***A*A*********AAA*A*****A**A*A*A*****A*A**A**AA***A*A***A*A*A*AAA***A**A*A***A*A***AAAA**A**A*AAAA*A*****A*A***A******A*AA*****A*A*A*AA*AAAAA*A*A*A*AAAA*AA*******A*A*AAA***AAAA*A********AA*******AA*A*AAA*A*,....x.x..x...x...x.x........x...x.....x.x.x....x...x.x.......x....x.....x.x.x...x....x.x...........x.x.....x..x.x.x.....x.x..........x.x.....x.x.x.x......x.x..........x.x.....x.x..x.x.....x.x..........x.x......x.x.x.x....x.x.x..........x........x.x.x.x....x.x.x.........x........x.x.x.x...,85,Beginner,True
puzzle_2,17,A*A*A*AAA*****A**********AAAAA***AAAA*A*******A*A*****AA***A*A*A***AA*A*A*A***A**A*AAAA*******A*A*A*AAAA*AAA*A******A*AA****A*A*AAA*A*AA*AAA*A*A*****A*A*AA********A*A*AAA*A*A**AAA*A*A*A*A*****AAA**A*AAAAAA***A*AAA*****AA**AA*A**A**AA*A*A*A****A*A*A******A*A*A*******A*A*AA*A***AAA*A*****A*,..x.x.x.......x..........x.x.x...xx.x.x.........x..........x.x.x...xx.x.x.x...................x.x.x.x..x.x.x.x..................x.x.x.x..x.x.x.x...................x.x.x.x.x.x..x.x..................x.x.x.xx...x.x.x..........x........x.x.x.x....x.x.x..........x.......x.x.x..x...x.x.x.......,85,Beginner,True
puzzle_3,17,***A*A*A*A**A***AA***A******A*AAAA**A*A*AAAA*****A********A**A*AAA*AA*A*A*A******A********A***A*A*A*A**A*AAAAA***********A**A*A*A*AAA*A*AAAA*A*AA****A*A**********A*A*A*A*A*A**AAAA******A*******A***A*A*A*AA*A*A*A*A****AA*A******A**AA*A*A*A*A*A***AA**AAAA*A***A*AA**AA*AAA*AAAA*AA**A****AAA*,...x.x.x.x.......x..........x.x.x...x.x.x.x..................x.x.x.xx.x.x.x...................x.x.x.x..x.x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.x.x.x..x.x...................x.x.x.xx.x.x...x..............x...x.x...x.x.x....x.....x........x...x.x...x.x..x...x.....x..,86,Beginner,True
puzzle_4,17,AAA*AA**A****AAA****A*AA**AA*AAAAA*A*A***AA**AAAA*A******A**AA*A*A*AA*A*A*A*A****AA*A******A***A*A*A*AA*AA*AAAA******A**********A*A*A*A*AAAA*A*AA****A*A***A**A*A*A*AAA*A**A*AAAAA*******A******A***AAA*A*A*A*A*A*A******A**********A**A*AAA*A**A*A*AAAA*****A*A***A******A*AAAA***A*A*A*A**A***A,.x..x...x.....x........x...x.x...x.x.x....x.....x........x...x.x...xx.x.x...x..................x.x.x.xx.x..x.x..................x.x.x.x..x.x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.x.x.x.x.x....................x.x.x.x..x.x.x.x........x..........x.x.x....x.x.x.x.......,86,Beginner,True
puzzle_5,17,*AAAA*A*AA*****A*A**A******A*A*A*A**AAAAA*AA******A******A***A*A*AAAA**A**A*AAA*****AA****A**A*A*AAA*AAAAA*A*A***AA**********AAAA*A*A*A**AAAAA*A********AAA*****A*A*A*AAA**AAA*AAA***A***A*A**A***A*A*A*A*A*A*AAAAAA****************AA*AAA*A**A*A**AA****AA*A*A*******A*A*A*A***A*A*A***AA**A**AA,.x..x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.xx..x..x.x..................x.x.x.x.x.x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.x.x.x.x.x..................x.x.x.x..x.x..x..........x.......x.x.x.x...x.x.x..........x.,86,Beginner,True
puzzle_6,17,*A*AAA*A*AA*******AA********A*AAAA***AAA*A*A*******AA*AAAA*A*A*A*AAAAA*AA*A*A*A*****AA*A******A***A*A*****A*AAAA*A**A**AAAA***A*A***A*A**A***AAA*A*A*A***A*A***AA**A**A*A*****A*A*A**A*****A*AAA*********A*A***AA***A*A*AA***AAA***AA****A*A*A***A*A**A*A*A****AA***AA*A***AAA*A**AA***A**A*A**AA,...x.x.x.x........x.........x.x.x....x.x.x.x........x..........x.x.x....x.x.x.x......x.x..........x.x.....x.x..x.x.....x.x..........x.x......x.x.x.x.....x.x..........x.x.....x.x.x..x.....x.x...........x.x....x...x.x.x.....x....x.......x.x...x....x.x.x.....x...x........x.x...x...x..x.x....,87,Beginner,True
puzzle_7,17,*AAAAA**AA****A*AA*AA***A*AAA***AA*A*A*A***A***AA*******A*A*A*A***A**A*A*AA******AA*A******AA*AAA*AAA**A*AAA*******A***A*A*A**A*A*A***AAA*A*AA*A*****A**A******AAAAAAAA*A*A*AAA**A**A*A*A****A**AAAA*A*A*A**A*A*****A***A***AAAA*A*A*AAAAA****A*A***A*A*A*A*A*AA*****A*AAA******AA**AAA**A*AA*A*A,.x.x.x........x.........x.x.x....x.x.x.x.......x..........x.x.x...x..x.x.x.......x..........x.x.x...x..x.x.x.......x..........x.x.x...x.x.x.x........x.........x.x.x....x.x.x.x.......x..........x.x.x...x..x.x.........x...x....x.x.x.x........x.........x.x.xx.....x.x.x..........x.......x.x.x,87,Beginner,True
puzzle_8,17,A*AAA***AAA*AAA*A****AAA*A***AA****A******AAAA*AAAA*A**A*A*AA*AA****A*A****A**A***AA***A*A*A*A*A*A***AA*AA******A*****A*A**A*A*A***AA***A*AA**AA******AAA*****AAAAA*AA*****AAA*A*******A*AA**A**AAAAA*AA***A*AAA*********A*A*A**A*A*AAA*AA****A**AA*******AAAA**A*A*AAA*A*A*A**AAA*A*A*AA*A*AA*A*,..x.......x...x.x....x.x.x...x.....x........x...x.x....x.x.x...x....x.x.......x...x......x.x.x...x....x.x.......x.....x....x.x.x...x....x.x...........x.x.....x.x.x.x......x.x.........x.x......x.x.x.x......x.x.........x.x......x.x.x.x.....x..x.........x.x......x.x.x.x......x.x.........x.x.,87,Beginner,True
puzzle_9,17,*AAAAA*****A*A**A****AA*A*A***A*A*AAA*A******A*A***A*****A*A**A*A*A*A*A*A*****A********AAAAA*AA**A*A***A*A***A**A*AA**A***A**AAAA**A*A**A**AA*****A*****A*AAA**A*A*A*A*A**A***A*A***AAA*AAAA*AA***A*AA*AAAA****AAA*AAA****A*A*A*A*******A*AA*******A*AAA*****A**A*AA******AAA*A**A***AAAAA*AA**A*,.x.x.x.....x............x.x...x.x.x.x.x......x...........x.x....x.x.x.x.x.....x............x.x...x.x...x.x......x.....x......x.x...x.x..x...x.....x.....x..x.....x...x.x......x.x...x.....xx.x.........x.x.......x.x.x......x.x.x.......x.x........x.x.x.....x..x.x.......x.x........x.x.x.....x.,88,Beginner,True
puzzle_10,17,A*A***A*AA****A******A***A*A*A*AAAAAA*****A*A***AA***A***A*A*A*A***AA*A*AA**AAA****A**A**A*A***AA*A*A*A*AAA**A*A***A***AA*A***AA**AAA*A**AAA*A***A***A**A*****A*A***A*AAA*AA*A*AA**A****A*****A*AAA***A*A*A**A*A*A**AA******A*******A****A*A*AAA*A*A***AAA*A**********AA*A*AAA*A**A*A*A***A*A*A**,x.....x.x.....x......x.....x.x...xx.x.....x.....x........x...x.x...xx.x.x...x..............x....x.x.x.x.x.x....x..............x...x.x.x..x.x.x...x..............x...x.x.x..x.x.x...x..............x...x.x.x..x.x.x...x..............x....x.x.x.x.x.x....x..............x...x.x.x..x.x.x...x......,88,Beginner,True
puzzle_11,17,AA*A*A*AA****A*AA**AA*A*A*A*AA*****A*A******AA**A*AAA**AA*A*A*AAA**A*AAA********AA*A*A****A*A*A*A***A*AAA*A**A*AA*AA*A*****AAA*A*A***AA*A*AA**A*AA**A*A***A**AAA*A*A**A****AAA********AAA*A***AAA*A*A***A*A*A**********AAA*A**AA*A*A*AA**AA***A*A*AAA***A*AA**AA*A*A*A*A*****A*A***A****A*AAA**AA,.x.x.........x.x......x.x.x.x......x.x..........x.x.....x.x.x.x......x.x.........x.x......x.x.x.x.....x.x..........x.x.....x.x.x.x......x.x.........x.x......x.x.x.x.......x..........x.x.x...x.x.x.x.......x..........x.x.x...x.x.x.x........x.........x.x...x..x.x.x.......x..........x.x.x...x,88,Beginner,True
puzzle_12,17,A*A****AA***A*A*AA*A*AAA**AA**A********AA*AAAA*A*A**A*AAAAA****A***A*******A*A*A*AAA*A*A*AAA***AA*******A**AA*AAAAA*AAA*A*A*AA**A******A*******A*A*A*A*AAAA*A*A**A*****AA*A*A****A*AAA*A*AAA*A*A********A*A**A*AA*AAA*AAA*A*A*AA*A****A****AAAA*A***A*A*AA******A*AA*A*****A*AAA*A***A*AA*AAA*A*A,........x...x.x.xx.x.x.x...................x.x.x.x..x.x.x.x..................x.x.x.x.x.x.x.x..................x.x.x.x...x.x.x..........x.......x.x.x.x....x.x.x.........x........x.x.x.x...x.x.x..........x.......x.x.x.x......x.x.........x.xx.....x.x.x.........x........x.x.x.x...x.x..x......,89,Beginner,True
puzzle_13,17,*AAAAA*AAAA*******A***AAA****AAA*AA*AAAA*A*A**AA****A**A*****AA*AAA***AA*AAA*A*A**AA*A*A*A******AAA*A***AAA*AA*A*A*****A*A***A****A*A*A*A*A*AAA*A***AAA*A**A*A**A**A*A*A*A*A*A*AA*A**A**AA*A*****A***A*AAA*AAAA**A*AAAA******AA***A***A*AAA*A*A*A*A*AA*A*A***AA***A***AA*A*A*A*A*A**A*A*******A**,...x.x..x.x.......x..........x.x.x...x.x.x.x........x.........x.x.x....x.x.x.x.......x..........x.x.x...x.x..x.x.......x..........x.x.x...x.x.x.x..................x.x.x.x.x.x..x.x..................x.x.x.xx.x..x.x..................x.x.x.x.x.x.x.x..................x.x.x...x.x..x.x.......x..,89,Beginner,True
puzzle_14,17,A*A*A*AA*A*A*AA***A*AAAAA*A******A***A***A*A*A*A*A**A*A*A*****AAA**AAAA***A*A*A*A*AAAA*A*A*A*****A****A*A*A*A**AAAAAAA**A*A*A*AAA*AA*A*A*A********AAA*A*AA***A*A*AA**AA*****A**A***A*AA*A*A**A*A*A*A*A******A*A***A****AA**A*A***A*A*A*AA****AA*A**A**AA***A*A*A****A*A*A*A**A***A*A*AAA*A*A*A*AA,.......x.x.x..x...x.x.x..........x.......x.x.x.x....x.x.x..........x........x.x.x.x..x.x.x.x...................x.x.x.x..x.x.x.x...................x.x.x.xx...x.x.x..........x.........x.x.x....x.x.x.x......x.x.........x..x.....x.x.x.x......x.x..........x.x......x.x.x.x......x.x.........x.x.,89,Beginner,True
puzzle_15,17,******AAA*A**A*A*A*AAA****A**A****A*******A*A**AAAAA*A*A*AA*****AA***A******AAAAA*A**A*AAA*AA*A*AA*A***AA*****AA*A*A*A*A*A*A*AAA********A*A***A**A*A*AA*A*AAA*A*A***A**A*AA**A****AA**AAAAA*A*A*AAA**A**A*****AA****A*A*AAA*A*A*A*A*A*AA***A***********A*A*A*AA*A*A*AAA**AA*******AA***A*A*A*A*A*,......x.x.x....x.x.x.x.......x............x.x...x.xx.x.x.x..................x.x.x.x..x.x.x.x..................x..x.x.x.x.x.x.x...................x.x.x..x.x.x.x.x..................x..x.x.x.x.x.x.x...................x.x.x.x.x.x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.x.,90,Beginner,True
puzzle_16,17,AAA**AA*AAA**A*A*A*AAA*****AA***A***A***AAAAAAA****AAA*A*AAA**AAA*A********A*A*A*A****A*A*A*******A**A**AAA***A*AAA*A**AAA*A*A*************A*****A*A*AAA**A*A*A*AAA***A****A*******AAAA*AAAAA*AAA*A**A*******A**AA***A*A*AAAAA*AAAAAA***********AA****A***AAAAA*AAAAA**A*A***A******A**A**AAA*AAA,......x.x.x..x...x.x.x..........x.......x.x.x.x....x.x.x..........x........x.x.x.x....x.x.x..........x........x.x.x.x..x.x.x.x...................x.x.x.x..x.x.x.x..................x.x..x.x.x.x.x.x..................x.x.x.x.x.x.x.x..................x...x.x.x.x.x.x....x.............x....x.x.x,90,Beginner,True
puzzle_17,17,A*A**A*AA******A*A***A*A**A*A*A*****AAA**A**A****A*A****A*AAAAA*A*****A*AAA**A*A**A*AA*AA****A*A*A**A***A*AAA***A***A**A*A*AA**A*A*A***A****A*A*A*A**AA*A*AA****AA*AAA*******A**A**A****AAA*A***A**A*AAA****A**AAA**A*****A*A*A*A*AAA*AAA***AA*A*A*A*AAA***A*A**A****AA*A*A********A*A**AAAA*A*A*,..x..x.x.......x.x........x.x.x.....x.x..x.......x.x........x.x.x.....x.x.x.........xx.......x.x.x......x.x.x.......x..x.......x.x.x........x.x.......x.x.x......x.x.x.......x..x.......x.x.x......x.x.x.......x.x........x.x.x.....x.x.x........x.x.......x.x..x.....x.x.x........x.x.......x.x.,90,Beginner,True
puzzle_18,17,*A**A*A*A******A*A*AA*A*****AAA*A***A**A*AAAA****A**A*A*******A*AAA**A***A*AAAAA****AAAAA********A*A****A***A*AAA*****AA*A*A*******AA******A****A*A**AA*AA*A*AAA*A*****A**********A*A*A*A*AA*A*A*A***A****A*********AA*A*A*AA*AAAAAAA*****A*AA*****AA***A*A*A*AAA*A*A*A******A*****A*****A*A*A*A*,....x.x.x......x.x.x........x.x........x.x.x.....x..x.x.......x.x........x.x.x......x.x.x........x.x........x.x.x.....xx.x.x.......x............x.x...x.xx.x.x.x..................x.x.x.x..x.x.x.x...................x.x.x.x..x.x.x.x...................x.x.x.x.x.x.x.x..................x.x.x.x.,91,Beginner,True
puzzle_19,17,A***A*AA**A*AA*AAAAA*****AA*****A*A*A*A*AA***AAA***A*A*****A*****AA****AA*A*A*AAA*A***A*A**AAA*****A*A*AAAAAA**AAAAA**A*A**A***A***A*A*A**AA*A**AAA*A*A**AA***A*A***A**A*A**AA*A*AAA*A*****AA*A***A*A***A*A**A*A*A***AAA*****A****A*A*****A*A*AAA*A*AA*A*AA*AA*A******A******A*A**A*AA***A**AAA**,....x.x...x..x...x.x.....x......x.....x.x....x.x...x.x.....x......x.....x.x...x.x.....x......x.....x.x...x..x...x.x.....x......x.....x.x...x.x....x.x.....x.....x......x.x...x.x...x.x......x.....x.....x.x....x.x...x.x.....x......x.....x.x...x.x....x.x.....x......x......x.x..x..x...x..x....,91,Beginner,True
puzzle_20,17,A*AA****A*A*AAA*AAAA*A*A*A*****A**A*********AA*A**AA**AAA*A*A***A****A*****A****A*AAA****A*AAA*AAA*AAA*AA*AA***A**A*A*A***AAAA*A*AA*****A*A*****A****A*A**A**AAAA*A*A*A**A*A*A**********A*AAA****A*AAAAAA***AAA*A*A*A******A*******AA*A*A*A***AA*AAA*********A********AAA*AAA**A*A*A*A*AA*AA***A*,x.........x.x.x....x.x.x.x........x..........x.x..x...x.x.x.x........x..........x.x.x....x.x.x.x........x.........x.x.x....x.x.x.x......x.x..........x.x......x.x.x.x......x.x..........x.x......x.x.x.x....x.x.x..........x........x.x.x.x....x.x.x.........x........x.x.x.x....x.x.x.........x.,91,Beginner,True
puzzle_21,17,*A***AAAA*A*A******AAAAAAA**A**A*AAA****AA**A*A**A***A*A****A****A*A****AAA*A*AAA****A*A*A*A*A*A****A*A***A*AAA**A*A**AAAA*A**AAA****AA*****AAA*A*A**AA*AA*A*A*******A**AAA*AAA**A*AAAAA****A*A*A**A****AAA******A*A*AAA*A*A**AAAAA*A***A****A**A****AAA**AAA***A*A*A**A***A***AAA**A**A*A*A*AAA*,.x...x....x.x.......x....x.....x.xx.....x...x.x......x.x.........x.x......x.x.x.x....x.x.x..........x.......x.x..x.x...x.x.x..........x.......x.x.x..x...x.x.x..........x........x.x.x.x....x.x.x.........x........x.x.x.x....x.x.x..........x.......x.x..x.x...x.x.x..........x.......x.x.x..x..,91,Beginner,True
puzzle_22,17,***A***AA***A*AAA*A*A**A***A*A***A**AAAA**AA**AAAA*AA**A*A***A****AA**A*AA**AA****A*A******A***AAA*A*AA*A*AAA*******AA****A**AAA*A*A**AAA*A*A********A*A**AA****A*A*A*AA**A*A*AA**A******A***A***AA*A*A*A****A*AAA*A***A**A*A*A*****A*A*AAA****A*A*A*******AAA****A***A*A*A*A**A*A*AAA*A*A***A*A*,...x....x...x.x...x....x...x.....x....x...x...x.x..x.....x...x.....x..x.x...x.....x........x...x.x...xx.x.x.........x........x.x.x.x....x.x.x..........x........x.x.x.x...x.x..x.........x........x.x.x.x....x.x.x..........x.......x.x.x.x....x.x.x.........x........x.x.x.x....x.x.x.........x.,92,Beginner,True
puzzle_23,17,***A***AA***A*AAA*A*A**A***A*A***A**AAAA**AA**AAAA*AA**A*A***A****AA**A*AA**AA****A*A******A***AAA*A*AA*A*AAA*******AA****A**AAA*A*A**AAA*A*A**A*****A*A**AA****A*A*A*AA**A*A*AA**A******A***A***AA*A*A*A****A*AAA*A***A**A*A*A*****A*A*AAA****A*A*A*******AAA****A***A*A*A*A**A*A*AAA*AAA***A*A*,...x....x...x.x...x....x...x.....x....x...x...x.x..x.....x...x.....x..x.x...x.....x........x...x.x...xx.x.x.........x........x.x.x.x....x.x.x..........x........x.x.x.x...x.x..x.........x........x.x.x.x....x.x.x..........x.......x.x.x.x....x.x.x.........x........x.x.x.x....x.x.x.........x.,92,Beginner,True
puzzle_24,17,***A***AA***A*AAA*A*A**A***A*A***A**AAAA**AA**AAAA*AA**A*A***A****AA**A*AA**AA****A*A******A***AAA*A*AA*A*AAA**A****AA****A**AAA*A*A**AAA*A*A**A*****A*A**AA****A*A*A*AA**A*A*AA**A******A***A***AA*A*A*A****A*AAA*A***A**A*A*A*****A*A*AAA****A*A*A*******AAA****A***A*A*A*A**A*A*AAA*AAA***A*A*,...x....x...x.x...x....x...x.....x....x...x...x.x..x.....x...x.....x..x.x...x.....x........x...x.x...xx.x.x.........x........x.x.x.x....x.x.x..........x........x.x.x.x...x.x..x.........x........x.x.x.x....x.x.x..........x.......x.x.x.x....x.x.x.........x........x.x.x.x....x.x.x.........x.,92,Beginner,True
puzzle_25,17,**AAA*A*A*A*A****A**AAA*******AAAA*AA***AAA**A*A***A**AA***AA***A*A***A***A**A*A***A*A***A*******AA*A***A**AA*A*A*A*A**A***A*****A*A*A******A*AAA*A*A*A*A*A*A********A*A****AAAA*A**A*****A*AAA***A****A*AA****A*A*A*A******AAA*A****A**A*A*A****A*A*A*AAA**AA**A*A*******AAA**A*A***A*A*A*A***A*,..x.....x.x.x....x...x.........x.x..x...x.x..x.....x...x........x.x...x...x..x.x.....x...x........x.x...x...x.x.x......x...x.......x.x........x.x.x.....x.x.x........x.x.......x.x..x.....x.x.x........x.x.......x.x.x......x.x.x.......x.x........x.x.x.....x..x.x.......x.x........x.x.x.....x.,93,Beginner,True
puzzle_26,17,*A******A*A*A**AA*A*AAA*****A*AA*A*A****AAAA*A**A***AAA*A*******A*A*A****AAAAA*A***A***A*A***A****AAAAA*****AAA*A***A*****AA*******A*A*AA*AA**A*A****A*****A*****A*AAA*A*AA*A*A*A*A*********A****A***A*A*A*AAA*A*A*AA*A******AA*A*****AAAAAAA*A*A*A*A***AA*******A******A*AAA*AA*A*A*A*A*****A***,.x......x.x.x.......x.x........x.x.x.....x.x.x........x.x.......x.x.x......x.x.x.......x.x........x.x.x.....x.x.x..........x.......x.x.xx.x...x.x..................x.x.x.x..x.x.x.x..................x.x.x.x.x.x.x.x..................x.x.x.x.x.x.x.x...................x.x.x.x..x.x.x.x.........,93,Beginner,True
puzzle_27,17,*AAAA***AAAAAA***A*****A*A****A**A*AAA****A*A*A*A**A***A*A*A*********AA******A*AAA*AAAA**A*A*A*A***A***AA**A*A**A*A*AAAAA*A*AAA**A**A************AAAAA*AAAAAAA*A*A*****A*A********A*A***A*A*A*A*AAAA***A*******A***A*A****A*A*A*A*A*****A***A**AA**A*A*AA*AA*A*AA*AAA**A**AA**AAA****A*A*AA**A*AA,..x.x.....x.x....x.....x.x.......x..x.......x.x.x..x...x.x.x..........x........x.x.x.x...x.x.x..................x.x.x.x.x.x.x.x..................x.x.x.x.x.x.x.x..................x.x...x.x.x.x.x......x...........x.x....x.x.x.x.x.....x............x.x...x.x..x.x.x.....x............x.x...x.x.,93,Beginner,True
puzzle_28,17,*AA**A*A*A*AA*A*****AAA****A**A*AAAAA***AA*A*AA*******A*A*A*****A*A**A***AAA*A*AAA***A*AA*AAAAA*AAA*A*A**A**AA*A*A*******AAA********A*A*AA**A*AAA*A**A*****A****A****A*A*AA***AAA*AA****A***AA******AAAA***AAA**A*A*A****AA**AA*AAA**A*A*AA**AA**A*A*AA**A**A**A*****AA**A*A**AA**A*A*AA******A**,.x.....x.x.x........x.x.......x.x..x.....x.x.x........x.x.......x.x..x.....x.x.x........x.x.......x.x.x......x.x.x.......x.x........x.x.x.....x.x.x........x.........x.x.xx...x.x.x..........x.......x.x...x....x.x.x.....x...x........x.x...x...x.x..x.....x..x.........x.x...x..x.x.x.......x..,94,Beginner,True
puzzle_29,17,AAAAAA******A**A****A***A*A*A*A**A*A*A*A******AA**A*AA*****A*A*AAAA*AAA***A*******A*A**AA****A*AAAAA*AA*A*AAAA*A*AAAA**AA****AA*A*A*AAA**A*AAA*A***A***A******A**AA*A*A*A**A*A*A*AA*****AA**********A*A*A*A*A*AAA*AAA****A**********A**A*AAA*AAAA*A*A*AA****A**A***A****AA*A*A******A*A*A*A**A*AA,.x.x.x.........x........x.x.x.x....x.x.x..........x........x.x.x.x..x.x...x.........x........x.x.x.x..x.x.x.x...................x.x.x.x..x.x.x.x..................x.x.x.x..x.x.x.x..................x.x.x.x.x.x.x..x...................x.x.x.x..x.x.x.x........x.........x.x.x......x.x.x.......x,94,Beginner,True
